dataset	nb_rows	column	value	type	nb_levels	is_row	description	controlled_term	units	term_url
ds001354	28	group	PD-denovo	n/a	0	False	de novo Parkinson's disease patient	n/a	n/a	n/a
ds001354	28	age	n/a	float64	28	True	age of the participant	n/a	n/a	n/a
ds001354	28	gender	n/a	object	2	True	gender of the participant	nb:Sex	n/a	n/a
ds001354	28	gender	m	n/a	0	False	male	n/a	n/a	n/a
ds001354	28	gender	f	n/a	0	False	female	n/a	n/a	n/a
ds001365	35	participant_id	n/a	object	35	True	n/a	nb:ParticipantID	n/a	n/a
ds001365	35	age	n/a	float64	34	True	n/a	n/a	n/a	n/a
ds001365	35	mrt	n/a	float64	18	True	n/a	n/a	n/a	n/a
ds001365	35	ppvt.raw	n/a	float64	25	True	n/a	n/a	n/a	n/a
ds001365	35	sspan2.raw	n/a	float64	21	True	n/a	n/a	n/a	n/a
ds001365	35	wasi.matr.raw	n/a	float64	16	True	n/a	n/a	n/a	n/a
ds001365	35	ctopp.pa.comp	n/a	float64	17	True	n/a	n/a	n/a	n/a
ds001365	35	ctopp.rln.raw	n/a	float64	35	True	n/a	n/a	n/a	n/a
ds001365	35	piat.l.raw	n/a	float64	13	True	n/a	n/a	n/a	n/a
ds001365	35	piat.r.raw	n/a	float64	15	True	n/a	n/a	n/a	n/a
ds001365	35	mcpassfluency	n/a	float64	35	True	n/a	n/a	n/a	n/a
ds001365	35	mcdecode	n/a	float64	35	True	n/a	n/a	n/a	n/a
ds001371	47	participant_id	n/a	object	47	True	n/a	nb:ParticipantID	n/a	n/a
ds001371	47	sex	n/a	object	2	True	n/a	nb:Sex	n/a	n/a
ds001371	47	sex	M	n/a	0	False	n/a	n/a	n/a	n/a
ds001371	47	sex	F	n/a	0	False	n/a	n/a	n/a	n/a
ds001371	47	age	n/a	ageY	9	True	n/a	n/a	n/a	n/a
ds001371	47	age	022Y	n/a	0	False	n/a	n/a	n/a	n/a
ds001371	47	age	017Y	n/a	0	False	n/a	n/a	n/a	n/a
ds001371	47	age	025Y	n/a	0	False	n/a	n/a	n/a	n/a
ds001371	47	age	014Y	n/a	0	False	n/a	n/a	n/a	n/a
ds001371	47	age	019Y	n/a	0	False	n/a	n/a	n/a	n/a
ds001371	47	age	021Y	n/a	0	False	n/a	n/a	n/a	n/a
ds001371	47	age	018Y	n/a	0	False	n/a	n/a	n/a	n/a
ds001371	47	age	020Y	n/a	0	False	n/a	n/a	n/a	n/a
ds001371	47	age	023Y	n/a	0	False	n/a	n/a	n/a	n/a
ds001371	47	group	n/a	object	2	True	n/a	n/a	n/a	n/a
ds001371	47	group	patient	n/a	0	False	n/a	n/a	n/a	n/a
ds001371	47	group	control	n/a	0	False	n/a	n/a	n/a	n/a
ds001378	25	participant_id	n/a	object	25	True	n/a	nb:ParticipantID	n/a	n/a
ds001378	25	group	n/a	object	2	True	n/a	n/a	n/a	n/a
ds001378	25	group	SCA2	n/a	0	False	n/a	n/a	n/a	n/a
ds001378	25	group	CONTROL	n/a	0	False	n/a	n/a	n/a	n/a
ds001378	25	age_exam_ses01	n/a	float64	25	True	n/a	n/a	n/a	n/a
ds001378	25	gender	n/a	object	2	True	n/a	nb:Sex	n/a	n/a
ds001378	25	gender	f	n/a	0	False	n/a	n/a	n/a	n/a
ds001378	25	gender	m	n/a	0	False	n/a	n/a	n/a	n/a
ds001378	25	days_interval_between_ses01_and_ses02	n/a	int64	22	True	n/a	n/a	n/a	n/a
ds001379	1	participant_id	n/a	object	1	True	n/a	nb:ParticipantID	n/a	n/a
ds001379	1	sex	n/a	object	1	True	n/a	nb:Sex	n/a	n/a
ds001379	1	sex	M	n/a	0	False	n/a	n/a	n/a	n/a
ds001379	1	age	n/a	int64	1	True	n/a	n/a	n/a	n/a
ds001386	42	participant_id	n/a	object	42	True	n/a	nb:ParticipantID	n/a	n/a
ds001386	42	age	n/a	int64	29	True	n/a	n/a	n/a	n/a
ds001386	42	sex	n/a	object	2	True	n/a	nb:Sex	n/a	n/a
ds001386	42	sex	F	n/a	0	False	n/a	n/a	n/a	n/a
ds001386	42	sex	M	n/a	0	False	n/a	n/a	n/a	n/a
ds001386	42	group	n/a	object	2	True	n/a	n/a	n/a	n/a
ds001386	42	group	TBI	n/a	0	False	n/a	n/a	n/a	n/a
ds001386	42	group	Control	n/a	0	False	n/a	n/a	n/a	n/a
ds001399	3	participant_id	n/a	object	3	True	n/a	nb:ParticipantID	n/a	n/a
ds001399	3	age	n/a	int64	1	True	n/a	n/a	n/a	n/a
ds001399	3	sex	n/a	object	2	True	n/a	nb:Sex	n/a	n/a
ds001399	3	sex	f	n/a	0	False	n/a	n/a	n/a	n/a
ds001399	3	sex	m	n/a	0	False	n/a	n/a	n/a	n/a
ds001408	52	participant_id	n/a	object	52	True	n/a	nb:ParticipantID	n/a	n/a
ds001408	52	age	n/a	float64	21	True	n/a	n/a	n/a	n/a
ds001408	52	sex	n/a	object	2	True	n/a	nb:Sex	n/a	n/a
ds001408	52	sex	f	n/a	0	False	n/a	n/a	n/a	n/a
ds001408	52	sex	m	n/a	0	False	n/a	n/a	n/a	n/a
ds001408	52	group	n/a	object	2	True	n/a	n/a	n/a	n/a
ds001408	52	group	control	n/a	0	False	n/a	n/a	n/a	n/a
ds001408	52	group	NF	n/a	0	False	n/a	n/a	n/a	n/a
ds001415	21	participant_id	n/a	object	21	True	Unique identifier for a participant consisting of the base 'ac' (audio cartography) followed by a two digit number (measurement scale: nominal)	nb:ParticipantID	n/a	n/a
ds001415	21	sex	n/a	object	2	True	Participant sex or gender, articulated by participant (measurement scale: nominal)	nb:Sex	n/a	n/a
ds001415	21	sex	1	n/a	0	False	female	n/a	n/a	n/a
ds001415	21	sex	2	n/a	0	False	male	n/a	n/a	n/a
ds001415	21	sex	female	n/a	0	False	n/a	n/a	n/a	n/a
ds001415	21	sex	male	n/a	0	False	n/a	n/a	n/a	n/a
ds001415	21	age	n/a	int64	14	True	Participant age at the time of participation (range: 18 to 65; measurement scale: intervale)	n/a	n/a	n/a
ds001415	21	hand	n/a	object	1	True	Dominant hand, self-reported by participant (measurement scale: nominal)	n/a	n/a	n/a
ds001415	21	hand	1	n/a	0	False	right	n/a	n/a	n/a
ds001415	21	hand	2	n/a	0	False	left	n/a	n/a	n/a
ds001415	21	hand	right	n/a	0	False	n/a	n/a	n/a	n/a
ds001415	21	has_map	n/a	bool	1	True	Flag indicating whether or not the participant indicated map reading experience through self-report (measurement scale: binary)	n/a	n/a	n/a
ds001415	21	level_map	n/a	object	3	True	Level of self-reported map reading experience (or 'n/a' if no experience; measurement scale: ordinal)	n/a	n/a	n/a
ds001415	21	level_map	1	n/a	0	False	daily	n/a	n/a	n/a
ds001415	21	level_map	2	n/a	0	False	seasonally	n/a	n/a	n/a
ds001415	21	level_map	3	n/a	0	False	occasionally	n/a	n/a	n/a
ds001415	21	level_map	4	n/a	0	False	rarely	n/a	n/a	n/a
ds001415	21	level_map	daily	n/a	0	False	n/a	n/a	n/a	n/a
ds001415	21	level_map	occasionally	n/a	0	False	n/a	n/a	n/a	n/a
ds001415	21	level_map	rarely	n/a	0	False	n/a	n/a	n/a	n/a
ds001415	21	has_music	n/a	object	3	True	Flag indicating whether or not the participant indicated informal music experience or formal music training through self-report (measurment scale: binary)	n/a	n/a	n/a
ds001415	21	has_music	1	n/a	0	False	true	n/a	n/a	n/a
ds001415	21	has_music	2	n/a	0	False	false	n/a	n/a	n/a
ds001415	21	has_music	false	n/a	0	False	n/a	n/a	n/a	n/a
ds001415	21	has_music	true 	n/a	0	False	n/a	n/a	n/a	n/a
ds001415	21	has_music	true	n/a	0	False	n/a	n/a	n/a	n/a
ds001415	21	years_music	n/a	float64	13	True	Number of years of self-reported music experience (or 'n/a' if no experience; measurement scale: interval)	n/a	n/a	n/a
ds001415	21	test_order	n/a	object	2	True	Counterbalanced order in which the stimulus sets were presented (measurement scale: nominal)	n/a	n/a	n/a
ds001415	21	test_order	1	n/a	0	False	AB	n/a	n/a	n/a
ds001415	21	test_order	2	n/a	0	False	BA	n/a	n/a	n/a
ds001415	21	test_order	AB	n/a	0	False	n/a	n/a	n/a	n/a
ds001415	21	test_order	BA	n/a	0	False	n/a	n/a	n/a	n/a
ds001417	36	participant_id	n/a	object	36	True	n/a	nb:ParticipantID	n/a	n/a
ds001417	36	age	n/a	int64	14	True	n/a	n/a	n/a	n/a
ds001417	36	sex	n/a	object	2	True	n/a	nb:Sex	n/a	n/a
ds001417	36	sex	F	n/a	0	False	n/a	n/a	n/a	n/a
ds001417	36	sex	M	n/a	0	False	n/a	n/a	n/a	n/a
ds001417	36	height	n/a	int64	22	True	n/a	n/a	n/a	n/a
ds001417	36	weight	n/a	int64	25	True	n/a	n/a	n/a	n/a
ds001417	36	follow_up	n/a	int64	2	True	n/a	n/a	n/a	n/a
ds001417	36	included_probe_after	n/a	int64	2	True	n/a	n/a	n/a	n/a
ds001417	36	included_probe_follow_up	n/a	int64	2	True	n/a	n/a	n/a	n/a
ds001419	1	participant_id	n/a	object	1	True	n/a	nb:ParticipantID	n/a	n/a
ds001419	1	sex	n/a	object	1	True	n/a	nb:Sex	n/a	n/a
ds001419	1	sex	M	n/a	0	False	n/a	n/a	n/a	n/a
ds001419	1	age	n/a	int64	1	True	n/a	n/a	n/a	n/a
ds001420	2	participant_id	n/a	object	2	True	label identifying a particular subject	nb:ParticipantID	n/a	n/a
ds001420	2	height	n/a	float64	2	True	Height of the participant	n/a	n/a	n/a
ds001420	2	weight	n/a	float64	2	True	Weight of the participant	n/a	n/a	n/a
ds001420	2	age	n/a	float64	2	True	Age of the participant	n/a	n/a	n/a
ds001420	2	gender	n/a	object	1	True	Sex of the participant	nb:Sex	n/a	n/a
ds001420	2	gender	M	n/a	0	False	male	n/a	n/a	n/a
ds001420	2	gender	F	n/a	0	False	female	n/a	n/a	n/a
ds001420	2	gender	female	n/a	0	False	n/a	n/a	n/a	n/a
ds001421	1	participant_id	n/a	object	1	True	label identifying a particular subject	nb:ParticipantID	n/a	n/a
ds001421	1	age	n/a	float64	1	True	Age of the participant	n/a	n/a	n/a
ds001421	1	gender	n/a	object	1	True	Sex of the participant	nb:Sex	n/a	n/a
ds001421	1	gender	M	n/a	0	False	male	n/a	n/a	n/a
ds001421	1	gender	F	n/a	0	False	female	n/a	n/a	n/a
ds001421	1	gender	female	n/a	0	False	n/a	n/a	n/a	n/a
ds001430	31	participant_id	n/a	object	31	True	n/a	nb:ParticipantID	n/a	n/a
ds001430	31	sex	n/a	object	2	True	n/a	nb:Sex	n/a	n/a
ds001430	31	sex	M	n/a	0	False	n/a	n/a	n/a	n/a
ds001430	31	sex	F	n/a	0	False	n/a	n/a	n/a	n/a
ds001430	31	age	n/a	int64	12	True	n/a	n/a	n/a	n/a
ds001439	18	participant_id	n/a	object	18	True	n/a	nb:ParticipantID	n/a	n/a
ds001439	18	sex	n/a	object	2	True	n/a	nb:Sex	n/a	n/a
ds001439	18	sex	F	n/a	0	False	n/a	n/a	n/a	n/a
ds001439	18	sex	M	n/a	0	False	n/a	n/a	n/a	n/a
ds001439	18	age	n/a	ageY	11	True	n/a	n/a	n/a	n/a
ds001439	18	age	022Y	n/a	0	False	n/a	n/a	n/a	n/a
ds001439	18	age	025Y	n/a	0	False	n/a	n/a	n/a	n/a
ds001439	18	age	027Y	n/a	0	False	n/a	n/a	n/a	n/a
ds001439	18	age	030Y	n/a	0	False	n/a	n/a	n/a	n/a
ds001439	18	age	021Y	n/a	0	False	n/a	n/a	n/a	n/a
ds001439	18	age	035Y	n/a	0	False	n/a	n/a	n/a	n/a
ds001439	18	age	018Y	n/a	0	False	n/a	n/a	n/a	n/a
ds001439	18	age	020Y	n/a	0	False	n/a	n/a	n/a	n/a
ds001439	18	age	023Y	n/a	0	False	n/a	n/a	n/a	n/a
ds001439	18	age	032Y	n/a	0	False	n/a	n/a	n/a	n/a
ds001439	18	age	024Y	n/a	0	False	n/a	n/a	n/a	n/a
ds001450	2	participant_id	n/a	object	2	True	n/a	nb:ParticipantID	n/a	n/a
ds001450	2	sex	n/a	object	1	True	n/a	nb:Sex	n/a	n/a
ds001450	2	sex	F	n/a	0	False	n/a	n/a	n/a	n/a
ds001450	2	age	n/a	int64	2	True	n/a	n/a	n/a	n/a
ds001454	24	participant_id	n/a	object	24	True	n/a	nb:ParticipantID	n/a	n/a
ds001454	24	age	n/a	int64	13	True	n/a	n/a	n/a	n/a
ds001454	24	sex	n/a	object	2	True	n/a	nb:Sex	n/a	n/a
ds001454	24	sex	M	n/a	0	False	n/a	n/a	n/a	n/a
ds001454	24	sex	F	n/a	0	False	n/a	n/a	n/a	n/a
ds001454	24	group	n/a	object	2	True	n/a	n/a	n/a	n/a
ds001454	24	group	wake	n/a	0	False	n/a	n/a	n/a	n/a
ds001454	24	group	sleep	n/a	0	False	n/a	n/a	n/a	n/a
ds001461	81	participant_id	n/a	object	81	True	n/a	nb:ParticipantID	n/a	n/a
ds001461	81	sex	n/a	object	2	True	n/a	nb:Sex	n/a	n/a
ds001461	81	sex	F	n/a	0	False	n/a	n/a	n/a	n/a
ds001461	81	sex	M	n/a	0	False	n/a	n/a	n/a	n/a
ds001461	81	age	n/a	int64	35	True	n/a	n/a	n/a	n/a
ds001461	81	diagnosis	n/a	object	2	True	n/a	n/a	n/a	n/a
ds001461	81	diagnosis	schizophrenia	n/a	0	False	n/a	n/a	n/a	n/a
ds001461	81	diagnosis	healthy controls	n/a	0	False	n/a	n/a	n/a	n/a
ds001461	81	smoking_status	n/a	object	2	True	n/a	n/a	n/a	n/a
ds001461	81	smoking_status	nonsmoking	n/a	0	False	n/a	n/a	n/a	n/a
ds001461	81	smoking_status	smoking	n/a	0	False	n/a	n/a	n/a	n/a
ds001482	33	participant_id	n/a	int64	33	True	n/a	nb:ParticipantID	n/a	n/a
ds001482	33	Group	n/a	object	2	True	n/a	n/a	n/a	n/a
ds001482	33	Group	NonMusician	n/a	0	False	n/a	n/a	n/a	n/a
ds001482	33	Group	Musician	n/a	0	False	n/a	n/a	n/a	n/a
ds001486	132	participant_id	n/a	object	132	True	n/a	nb:ParticipantID	n/a	n/a
ds001486	132	age_ses-T1	n/a	float64	116	True	Age in years at ses-T1	n/a	n/a	n/a
ds001486	132	age_ses-T2	n/a	float64	79	True	Age in years at ses-T2	n/a	n/a	n/a
ds001486	132	sex	n/a	int64	2	True	Sex of participants	nb:Sex	n/a	n/a
ds001486	132	handedness	n/a	int64	2	True	Left or Right-Handed	n/a	n/a	n/a
ds001486	132	ses-T1_task-Mult_run-01	n/a	yes_no	2	True	Participant has data for session T1 multiplication task run 01	n/a	n/a	n/a
ds001486	132	ses-T1_task-Mult_run-02	n/a	yes_no	2	True	Participant has data for session T1 multiplication task run 02	n/a	n/a	n/a
ds001486	132	ses-T1_task-Num_run-01	n/a	yes_no	1	True	Participant has data for session T1 numerosity task run 01	n/a	n/a	n/a
ds001486	132	ses-T1_task-Num_run-02	n/a	yes_no	1	True	Participant has data for session T1 numerosity task run 02	n/a	n/a	n/a
ds001486	132	ses-T1_task-Rhyming	n/a	yes_no	1	True	Participant has data for session T1 rhyming task	n/a	n/a	n/a
ds001486	132	ses-T1_task-Sub_run-01	n/a	yes_no	1	True	Participant has data for session T1 multiplication task run 01	n/a	n/a	n/a
ds001486	132	ses-T1_task-Sub_run-02	n/a	yes_no	1	True	Participant has data for session T1 multiplication task run 02	n/a	n/a	n/a
ds001486	132	ses-T2_task-Mult_run-01	n/a	yes_no	2	True	Participant has data for session T2 multiplication task run 01	n/a	n/a	n/a
ds001486	132	ses-T2_task-Mult_run-02	n/a	yes_no	2	True	Participant has data for session T2 multiplication task run 02	n/a	n/a	n/a
ds001486	132	ses-T2_task-Num_run-01	n/a	yes_no	2	True	Participant has data for session T2 numerosity task run 01	n/a	n/a	n/a
ds001486	132	ses-T2_task-Num_run-02	n/a	yes_no	2	True	Participant has data for session T2 numerosity task run 02	n/a	n/a	n/a
ds001486	132	ses-T2_task-Rhyming	n/a	yes_no	2	True	Participant has data for session T2 rhyming task	n/a	n/a	n/a
ds001486	132	ses-T2_task-Sub_run-01	n/a	yes_no	2	True	Participant has data for session T2 multiplication task run 01	n/a	n/a	n/a
ds001486	132	ses-T2_task-Sub_run-02	n/a	yes_no	2	True	Participant has data for session T2 multiplication task run 02	n/a	n/a	n/a
ds001491	20	participant_id	n/a	object	20	True	n/a	nb:ParticipantID	n/a	n/a
ds001491	20	gender	n/a	object	1	True	gender	nb:Sex	n/a	n/a
ds001491	20	gender	M	n/a	0	False	male	n/a	n/a	n/a
ds001491	20	gender	F	n/a	0	False	female	n/a	n/a	n/a
ds001491	20	handedness	n/a	object	1	True	handedness	n/a	n/a	n/a
ds001491	20	handedness	R	n/a	0	False	right	n/a	n/a	n/a
ds001491	20	handedness	L	n/a	0	False	left	n/a	n/a	n/a
ds001491	20	age	n/a	int64	11	True	n/a	n/a	n/a	n/a
ds001491	20	scandate	n/a	datetime64[ns]	17	True	n/a	n/a	n/a	n/a
ds001491	20	scan_time	n/a	datetime64[ns]	6	True	Variable indicates the starting time. fMRI scan sessions always lasted for 2 hours	n/a	n/a	n/a
ds001499	4	participant_id	n/a	object	4	True	n/a	nb:ParticipantID	n/a	n/a
ds001499	4	age	n/a	int64	4	True	n/a	n/a	n/a	n/a
ds001499	4	sex	n/a	object	2	True	n/a	nb:Sex	n/a	n/a
ds001499	4	sex	M	n/a	0	False	n/a	n/a	n/a	n/a
ds001499	4	sex	F	n/a	0	False	n/a	n/a	n/a	n/a
ds001499	4	handedness	n/a	object	1	True	n/a	n/a	n/a	n/a
ds001499	4	handedness	right	n/a	0	False	n/a	n/a	n/a	n/a
ds001510	31	participant_id	n/a	object	31	True	n/a	nb:ParticipantID	n/a	n/a
ds001510	31	sex	n/a	int64	15	True	n/a	nb:Sex	n/a	n/a
ds001510	31	age	n/a	object	2	True	n/a	n/a	n/a	n/a
ds001510	31	age	M	n/a	0	False	n/a	n/a	n/a	n/a
ds001510	31	age	F	n/a	0	False	n/a	n/a	n/a	n/a
ds001511	13	participant_id	n/a	object	13	True	n/a	nb:ParticipantID	n/a	n/a
ds001511	13	age	n/a	int64	8	True	n/a	n/a	n/a	n/a
ds001511	13	sex	n/a	object	2	True	n/a	nb:Sex	n/a	n/a
ds001511	13	sex	F	n/a	0	False	n/a	n/a	n/a	n/a
ds001511	13	sex	M	n/a	0	False	n/a	n/a	n/a	n/a
ds001517	24	participant_id	n/a	object	24	True	n/a	nb:ParticipantID	n/a	n/a
ds001517	24	sex	n/a	object	2	True	n/a	nb:Sex	n/a	n/a
ds001517	24	sex	F	n/a	0	False	n/a	n/a	n/a	n/a
ds001517	24	sex	M	n/a	0	False	n/a	n/a	n/a	n/a
ds001517	24	age	n/a	int64	10	True	n/a	n/a	n/a	n/a
ds001525	17	participant_id	n/a	object	17	True	n/a	nb:ParticipantID	n/a	n/a
ds001525	17	age	n/a	int64	10	True	n/a	n/a	n/a	n/a
ds001525	17	sex	n/a	object	2	True	n/a	nb:Sex	n/a	n/a
ds001525	17	sex	F	n/a	0	False	n/a	n/a	n/a	n/a
ds001525	17	sex	M	n/a	0	False	n/a	n/a	n/a	n/a
ds001525	17	handedness	n/a	float64	6	True	n/a	n/a	n/a	n/a
ds001529	38	participant_id	n/a	object	38	True	n/a	nb:ParticipantID	n/a	n/a
ds001529	38	group	n/a	object	4	True	Animals underwent one of the following anesthesia condition	n/a	n/a	n/a
ds001529	38	group	iso1	n/a	0	False	Isoflurane 1%	n/a	n/a	n/a
ds001529	38	group	med0.1	n/a	0	False	Medetomidine 0.1 mg/kg bolus / 0.2 mg/kg/h infusion (i.v.)	n/a	n/a	n/a
ds001529	38	group	med0.05	n/a	0	False	Medetomidine 0.05mg/kg bolus / 0.1 mg/kg/h infusion (i.v.)	n/a	n/a	n/a
ds001529	38	group	mediso	n/a	0	False	Medetomidine 0.05mg/kg bolus / 0.1 mg/kg/h infusion (i.v.) + Isoflurane 0.5%	n/a	n/a	n/a
ds001529	38	gender	n/a	object	1	True	Female c57bl/6 obtained from Janvier, Le Genest-St Isle, France, between 10 and 15 weeks, weighting between 20 and 23g	nb:Sex	n/a	n/a
ds001529	38	gender	f	n/a	0	False	n/a	n/a	n/a	n/a
ds001534	42	participant_id	n/a	object	42	True	ID number assigned to participant (prefix sub-).	nb:ParticipantID	n/a	n/a
ds001534	42	age	n/a	int64	5	True	Age of participant in years.	n/a	n/a	n/a
ds001534	42	gender	n/a	object	3	True	Participant's reported gender.	nb:Sex	n/a	n/a
ds001534	42	gender	F	n/a	0	False	female	n/a	n/a	n/a
ds001534	42	gender	M	n/a	0	False	male	n/a	n/a	n/a
ds001534	42	gender	F 	n/a	0	False	n/a	n/a	n/a	n/a
ds001534	42	height_in	n/a	float64	21	True	Participant's obtained height in inches.	n/a	n/a	n/a
ds001534	42	weight_lbs	n/a	float64	41	True	Participant's weight in pounds as obtained by Tanita body composition scale.	n/a	n/a	n/a
ds001534	42	BMI	n/a	float64	34	True	Participant's Body Mass Index (weight in kilograms / height in meters) as obtained by Tanita body composition scale.	n/a	n/a	n/a
ds001534	42	bodyfat	n/a	float64	39	True	Participant's percentage body fat as estimated by Tanita body composition scale.	n/a	n/a	n/a
ds001534	42	dieting_status	n/a	object	2	True	Discrete categorization of participant's dieting status (non-dieter or dieter) as determined by their Restraint Scale Score (> 14 as Dieters, <= 14 Non-dieters).	n/a	n/a	n/a
ds001534	42	dieting_status	Non-dieter	n/a	0	False	Non-dieter	n/a	n/a	n/a
ds001534	42	dieting_status	Dieter	n/a	0	False	Dieter	n/a	n/a	n/a
ds001534	42	restraint_scale	n/a	int64	24	True	Total Dietary Restraint Scale Score.	n/a	n/a	n/a
ds001534	42	concern_dieting	n/a	int64	14	True	Total score for the Concern for Dieting subscale of the Dietary Restraint Scale.	n/a	n/a	n/a
ds001534	42	weight_fluctuation	n/a	int64	16	True	Total score for the Weight Fluctuation subscale of the Dietary Restraint Scale.	n/a	n/a	n/a
ds001541	52	participant_id	n/a	int64	16	True	n/a	nb:ParticipantID	n/a	n/a
ds001541	52	session	n/a	int64	9	True	acquistion session for this animal	n/a	n/a	n/a
ds001541	52	run1	n/a	object	6	True	Acquisition condition for run1	n/a	n/a	n/a
ds001541	52	run1	100	n/a	0	False	Laser power 100% of 40 mW/mm^2, considered control condition	n/a	n/a	n/a
ds001541	52	run1	33	n/a	0	False	Laser power 33% of 40 mW/mm^2	n/a	n/a	n/a
ds001541	52	run1	66	n/a	0	False	Laser power 66% of 40 mW/mm^2	n/a	n/a	n/a
ds001541	52	run1	l100	n/a	0	False	Long acquisition protocol (6 X 20 s ON blocks, 160 s OFF)	n/a	n/a	n/a
ds001541	52	run1	f100	n/a	0	False	Acquisition following acute 4.5 mg/kg Fluoxetine i.v.	n/a	n/a	n/a
ds001541	52	run1	r100	n/a	0	False	Acquisition following acute 60 min restrain 	n/a	n/a	n/a
ds001541	52	run1	ul100	n/a	0	False	n/a	n/a	n/a	n/a
ds001541	52	run2	n/a	object	8	True	Acquisition condition for run1	n/a	n/a	n/a
ds001541	52	run2	100	n/a	0	False	Laser power 100% of 40 mW/mm^2, considered control condition	n/a	n/a	n/a
ds001541	52	run2	33	n/a	0	False	Laser power 33% of 40 mW/mm^2	n/a	n/a	n/a
ds001541	52	run2	66	n/a	0	False	Laser power 66% of 40 mW/mm^2	n/a	n/a	n/a
ds001541	52	run2	l100	n/a	0	False	Long acquisition protocol (6 X 20 s ON blocks, 160 s OFF)	n/a	n/a	n/a
ds001541	52	run2	f100	n/a	0	False	Acquisition following acute 4.5 mg/kg Fluoxetine i.v.	n/a	n/a	n/a
ds001541	52	run2	r100	n/a	0	False	Acquisition following acute 60 min restrain 	n/a	n/a	n/a
ds001541	52	run2	g100	n/a	0	False	n/a	n/a	n/a	n/a
ds001541	52	run2	o100	n/a	0	False	n/a	n/a	n/a	n/a
ds001541	52	run2		n/a	0	False	n/a	n/a	n/a	n/a
ds001541	52	run3	n/a	object	8	True	Acquisition condition for run1	n/a	n/a	n/a
ds001541	52	run3	100	n/a	0	False	Laser power 100% of 40 mW/mm^2, considered control condition	n/a	n/a	n/a
ds001541	52	run3	33	n/a	0	False	Laser power 33% of 40 mW/mm^2	n/a	n/a	n/a
ds001541	52	run3	66	n/a	0	False	Laser power 66% of 40 mW/mm^2	n/a	n/a	n/a
ds001541	52	run3	l100	n/a	0	False	Long acquisition protocol (6 X 20 s ON blocks, 160 s OFF)	n/a	n/a	n/a
ds001541	52	run3	f100	n/a	0	False	Acquisition following acute 4.5 mg/kg Fluoxetine i.v.	n/a	n/a	n/a
ds001541	52	run3	r100	n/a	0	False	Acquisition following acute 60 min restrain 	n/a	n/a	n/a
ds001541	52	run3	g100	n/a	0	False	n/a	n/a	n/a	n/a
ds001541	52	run3	o100	n/a	0	False	n/a	n/a	n/a	n/a
ds001541	52	run3		n/a	0	False	n/a	n/a	n/a	n/a
ds001541	52	run4	n/a	object	4	True	Acquisition condition for run1	n/a	n/a	n/a
ds001541	52	run4	100	n/a	0	False	Laser power 100% of 40 mW/mm^2, considered control condition	n/a	n/a	n/a
ds001541	52	run4	33	n/a	0	False	Laser power 33% of 40 mW/mm^2	n/a	n/a	n/a
ds001541	52	run4	66	n/a	0	False	Laser power 66% of 40 mW/mm^2	n/a	n/a	n/a
ds001541	52	run4	l100	n/a	0	False	Long acquisition protocol (6 X 20 s ON blocks, 160 s OFF)	n/a	n/a	n/a
ds001541	52	run4	f100	n/a	0	False	Acquisition following acute 4.5 mg/kg Fluoxetine i.v.	n/a	n/a	n/a
ds001541	52	run4	r100	n/a	0	False	Acquisition following acute 60 min restrain 	n/a	n/a	n/a
ds001541	52	run4		n/a	0	False	n/a	n/a	n/a	n/a
ds001541	52	Viral_infusion_date	n/a	datetime64[ns]	8	True	Date when AAV injection into DRN was carried out	n/a	n/a	n/a
ds001541	52	MRI_acquisition_date	n/a	datetime64[ns]	14	True	Date when MRI was carried out	n/a	n/a	n/a
ds001541	52	weight	n/a	float64	43	True	Animal weight in gram	n/a	n/a	n/a
ds001541	52	group	n/a	object	2	True	Experimental group	n/a	n/a	n/a
ds001541	52	group	exp	n/a	0	False	Experimental, ePet-cre injected with ChR2-eYFP vector	n/a	n/a	n/a
ds001541	52	group	con	n/a	0	False	Control, ePet-cre injected with eYFP vector	n/a	n/a	n/a
ds001541	52	day_post_infusion	n/a	int64	30	True	Days between viral vector injection and MRI acquisition	n/a	n/a	n/a
ds001541	52	gender	n/a	object	2	True	B6.Cg-Tg(Fev-cre)1Esd/J (ePet-cre mice)  between 8 and 16 weeks, weighting between 20 and 23g	nb:Sex	n/a	n/a
ds001541	52	gender	female	n/a	0	False	n/a	n/a	n/a	n/a
ds001541	52	gender	male	n/a	0	False	n/a	n/a	n/a	n/a
ds001541	52	viral_vector	n/a	object	2	True	Viral vector injected	n/a	n/a	n/a
ds001541	52	viral_vector	ChR2-eYFP	n/a	0	False	ePet-cre injected with ChR2-eYFP vector	n/a	n/a	n/a
ds001541	52	viral_vector	eYFP	n/a	0	False	ePet-cre injected with eYFP vector	n/a	n/a	n/a
ds001545	30	participant_id	n/a	object	30	True	n/a	nb:ParticipantID	n/a	n/a
ds001545	30	sex	n/a	object	2	True	n/a	nb:Sex	n/a	n/a
ds001545	30	sex	M	n/a	0	False	n/a	n/a	n/a	n/a
ds001545	30	sex	F	n/a	0	False	n/a	n/a	n/a	n/a
ds001545	30	age	n/a	int64	13	True	n/a	n/a	n/a	n/a
ds001547	5	participant_id	n/a	object	5	True	n/a	nb:ParticipantID	n/a	n/a
ds001547	5	sex	n/a	object	2	True	n/a	nb:Sex	n/a	n/a
ds001547	5	sex	W 	n/a	0	False	n/a	n/a	n/a	n/a
