index	dataset	column	nb_rows	value	type	nb_levels	is_row	description	controlled_term	units	term_url	isPartOf	Decision	DropReason	Notes	Annotator
1738	ds001486	ses-T1_task-Rhyming	132	no	n/a	0	FALSE	does not have data	n/a	n/a	n/a		drop	model		
1739	ds001486	ses-T1_task-Rhyming	132	yes	n/a	0	FALSE	has data	n/a	n/a	n/a		drop	model		
1740	ds001486	ses-T1_task-Sub_run-01	132	n/a	yes_no	1	TRUE	Participant has data for session T1 multiplication task run 01	n/a	n/a	n/a		drop	model		
1741	ds001486	ses-T1_task-Sub_run-01	132	no	n/a	0	FALSE	does not have data	n/a	n/a	n/a		drop	model		
1742	ds001486	ses-T1_task-Sub_run-01	132	yes	n/a	0	FALSE	has data	n/a	n/a	n/a		drop	model		
1743	ds001486	ses-T1_task-Sub_run-02	132	n/a	yes_no	1	TRUE	Participant has data for session T1 multiplication task run 02	n/a	n/a	n/a		drop	model		
1744	ds001486	ses-T1_task-Sub_run-02	132	no	n/a	0	FALSE	does not have data	n/a	n/a	n/a		drop	model		
1745	ds001486	ses-T1_task-Sub_run-02	132	yes	n/a	0	FALSE	has data	n/a	n/a	n/a		drop	model		
1746	ds001486	ses-T2_task-Mult_run-01	132	n/a	yes_no	2	TRUE	Participant has data for session T2 multiplication task run 01	n/a	n/a	n/a		drop	model		
1747	ds001486	ses-T2_task-Mult_run-01	132	no	n/a	0	FALSE	does not have data	n/a	n/a	n/a		drop	model		
1748	ds001486	ses-T2_task-Mult_run-01	132	yes	n/a	0	FALSE	has data	n/a	n/a	n/a		drop	model		
1749	ds001486	ses-T2_task-Mult_run-02	132	n/a	yes_no	2	TRUE	Participant has data for session T2 multiplication task run 02	n/a	n/a	n/a		drop	model		
1750	ds001486	ses-T2_task-Mult_run-02	132	no	n/a	0	FALSE	does not have data	n/a	n/a	n/a		drop	model		
1751	ds001486	ses-T2_task-Mult_run-02	132	yes	n/a	0	FALSE	has data	n/a	n/a	n/a		drop	model		
1752	ds001486	ses-T2_task-Num_run-01	132	n/a	yes_no	2	TRUE	Participant has data for session T2 numerosity task run 01	n/a	n/a	n/a		drop	model		
1753	ds001486	ses-T2_task-Num_run-01	132	no	n/a	0	FALSE	does not have data	n/a	n/a	n/a		drop	model		
1754	ds001486	ses-T2_task-Num_run-01	132	yes	n/a	0	FALSE	has data	n/a	n/a	n/a		drop	model		
1755	ds001486	ses-T2_task-Num_run-02	132	n/a	yes_no	2	TRUE	Participant has data for session T2 numerosity task run 02	n/a	n/a	n/a		drop	model		
1756	ds001486	ses-T2_task-Num_run-02	132	no	n/a	0	FALSE	does not have data	n/a	n/a	n/a		drop	model		
1757	ds001486	ses-T2_task-Num_run-02	132	yes	n/a	0	FALSE	has data	n/a	n/a	n/a		drop	model		
1758	ds001486	ses-T2_task-Rhyming	132	n/a	yes_no	2	TRUE	Participant has data for session T2 rhyming task	n/a	n/a	n/a		drop	model		
1759	ds001486	ses-T2_task-Rhyming	132	no	n/a	0	FALSE	does not have data	n/a	n/a	n/a		drop	model		
1760	ds001486	ses-T2_task-Rhyming	132	yes	n/a	0	FALSE	has data	n/a	n/a	n/a		drop	model		
1761	ds001486	ses-T2_task-Sub_run-01	132	n/a	yes_no	2	TRUE	Participant has data for session T2 multiplication task run 01	n/a	n/a	n/a		drop	model		
1762	ds001486	ses-T2_task-Sub_run-01	132	no	n/a	0	FALSE	does not have data	n/a	n/a	n/a		drop	model		
1763	ds001486	ses-T2_task-Sub_run-01	132	yes	n/a	0	FALSE	has data	n/a	n/a	n/a		drop	model		
1764	ds001486	ses-T2_task-Sub_run-02	132	n/a	yes_no	2	TRUE	Participant has data for session T2 multiplication task run 02	n/a	n/a	n/a		drop	model		
1765	ds001486	ses-T2_task-Sub_run-02	132	no	n/a	0	FALSE	does not have data	n/a	n/a	n/a		drop	model		
1766	ds001486	ses-T2_task-Sub_run-02	132	yes	n/a	0	FALSE	has data	n/a	n/a	n/a		drop	model		
1767	ds001491	participant_id	20	n/a	object	20	TRUE	n/a	nb:ParticipantID	n/a	n/a		keep			
1768	ds001491	gender	20	n/a	object	1	TRUE	gender	nb:Sex	n/a	n/a		keep			
1769	ds001491	gender	20	F	n/a	0	FALSE	female	snomed:248152002	n/a	n/a		keep			
1770	ds001491	gender	20	M	n/a	0	FALSE	male	snomed:248153007	n/a	n/a		keep			
1771	ds001491	handedness	20	n/a	object	1	TRUE	handedness	n/a	n/a	n/a		drop	model		
1772	ds001491	handedness	20	L	n/a	0	FALSE	left	n/a	n/a	n/a		drop	model		
1773	ds001491	handedness	20	R	n/a	0	FALSE	right	n/a	n/a	n/a		drop	model		
1774	ds001491	age	20	n/a	int64	11	TRUE	n/a	nb:Age	n/a	n/a		keep			
1775	ds001491	scandate	20	n/a	datetime64[ns]	17	TRUE	n/a	n/a	n/a	n/a		drop	model		
1776	ds001491	scan_time	20	n/a	datetime64[ns]	6	TRUE	Variable indicates the starting time. fMRI scan sessions always lasted for 2 hours	n/a	n/a	n/a		drop	model		
1777	ds001499	participant_id	4	n/a	object	4	TRUE	n/a	nb:ParticipantID	n/a	n/a		keep			
1778	ds001499	age	4	n/a	int64	4	TRUE	n/a	nb:Age	n/a	n/a		keep			
1779	ds001499	sex	4	n/a	object	2	TRUE	n/a	nb:Sex	n/a	n/a		keep			
1780	ds001499	sex	4	F	n/a	0	FALSE	n/a	snomed:248152002	n/a	n/a		keep			
1781	ds001499	sex	4	M	n/a	0	FALSE	n/a	snomed:248153007	n/a	n/a		keep			
1782	ds001499	handedness	4	n/a	object	1	TRUE	n/a	n/a	n/a	n/a		drop	model		
1783	ds001499	handedness	4	right	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
1784	ds001510	participant_id	31	n/a	object	31	TRUE	n/a	nb:ParticipantID	n/a	n/a		keep			
1785	ds001510	sex	31	n/a	int64	15	TRUE	n/a	nb:Sex	n/a	n/a		keep			
1786	ds001510	age	31	n/a	object	2	TRUE	n/a	n/a	n/a	n/a		drop	quality		
1787	ds001510	age	31	F	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	quality		
1788	ds001510	age	31	M	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	quality		
1789	ds001511	participant_id	13	n/a	object	13	TRUE	n/a	nb:ParticipantID	n/a	n/a		keep			
1790	ds001511	age	13	n/a	int64	8	TRUE	n/a	nb:Age	n/a	n/a		keep			
1791	ds001511	sex	13	n/a	object	2	TRUE	n/a	nb:Sex	n/a	n/a		keep			
1792	ds001511	sex	13	F	n/a	0	FALSE	n/a	snomed:248152002	n/a	n/a		keep			
1793	ds001511	sex	13	M	n/a	0	FALSE	n/a	snomed:248153007	n/a	n/a		keep			
1794	ds001517	participant_id	24	n/a	object	24	TRUE	n/a	nb:ParticipantID	n/a	n/a		keep			
1795	ds001517	sex	24	n/a	object	2	TRUE	n/a	nb:Sex	n/a	n/a		keep			
1796	ds001517	sex	24	F	n/a	0	FALSE	n/a	snomed:248152002	n/a	n/a		keep			
1797	ds001517	sex	24	M	n/a	0	FALSE	n/a	snomed:248153007	n/a	n/a		keep			
1798	ds001517	age	24	n/a	int64	10	TRUE	n/a	nb:Age	n/a	n/a		keep			
1799	ds001525	participant_id	17	n/a	object	17	TRUE	n/a	nb:ParticipantID	n/a	n/a		keep			
1800	ds001525	age	17	n/a	int64	10	TRUE	n/a	nb:Age	n/a	n/a		keep			
1801	ds001525	sex	17	n/a	object	2	TRUE	n/a	nb:Sex	n/a	n/a		keep			
1802	ds001525	sex	17	F	n/a	0	FALSE	n/a	snomed:248152002	n/a	n/a		keep			
1803	ds001525	sex	17	M	n/a	0	FALSE	n/a	snomed:248153007	n/a	n/a		keep			
1804	ds001525	handedness	17	n/a	float64	6	TRUE	n/a	n/a	n/a	n/a		drop	model		
1805	ds001529	participant_id	38	n/a	object	38	TRUE	n/a	nb:ParticipantID	n/a	n/a		keep			
1806	ds001529	group	38	n/a	object	4	TRUE	Animals underwent one of the following anesthesia condition	n/a	n/a	n/a		drop	model		
1807	ds001529	group	38	iso1	n/a	0	FALSE	Isoflurane 1%	n/a	n/a	n/a		drop	model		
1808	ds001529	group	38	med0.05	n/a	0	FALSE	Medetomidine 0.05mg/kg bolus / 0.1 mg/kg/h infusion (i.v.)	n/a	n/a	n/a		drop	model		
1809	ds001529	group	38	med0.1	n/a	0	FALSE	Medetomidine 0.1 mg/kg bolus / 0.2 mg/kg/h infusion (i.v.)	n/a	n/a	n/a		drop	model		
1810	ds001529	group	38	mediso	n/a	0	FALSE	Medetomidine 0.05mg/kg bolus / 0.1 mg/kg/h infusion (i.v.) + Isoflurane 0.5%	n/a	n/a	n/a		drop	model		
1811	ds001529	gender	38	n/a	object	1	TRUE	Female c57bl/6 obtained from Janvier, Le Genest-St Isle, France, between 10 and 15 weeks, weighting between 20 and 23g	nb:Sex	n/a	n/a		keep			
1812	ds001529	gender	38	f	n/a	0	FALSE	n/a	snomed:248152002	n/a	n/a		keep			
1813	ds001534	participant_id	42	n/a	object	42	TRUE	ID number assigned to participant (prefix sub-).	nb:ParticipantID	n/a	n/a		keep			
1814	ds001534	age	42	n/a	int64	5	TRUE	Age of participant in years.	nb:Age	n/a	n/a		keep			
1815	ds001534	gender	42	n/a	object	3	TRUE	Participant's reported gender.	nb:Sex	n/a	n/a		keep			
1816	ds001534	gender	42	F	n/a	0	FALSE	female	snomed:248152002	n/a	n/a		keep			
1817	ds001534	gender	42	M	n/a	0	FALSE	male	snomed:248153007	n/a	n/a		keep			
1818	ds001534	gender	42	F	n/a	0	FALSE	n/a	snomed:248152002	n/a	n/a		keep			
1819	ds001534	height_in	42	n/a	float64	21	TRUE	Participant's obtained height in inches.	n/a	n/a	n/a		drop	model		
1820	ds001534	weight_lbs	42	n/a	float64	41	TRUE	Participant's weight in pounds as obtained by Tanita body composition scale.	n/a	n/a	n/a		drop	model		
1821	ds001534	BMI	42	n/a	float64	34	TRUE	Participant's Body Mass Index (weight in kilograms / height in meters) as obtained by Tanita body composition scale.	n/a	n/a	n/a		drop	model		
1822	ds001534	bodyfat	42	n/a	float64	39	TRUE	Participant's percentage body fat as estimated by Tanita body composition scale.	n/a	n/a	n/a		drop	model		
1823	ds001534	dieting_status	42	n/a	object	2	TRUE	Discrete categorization of participant's dieting status (non-dieter or dieter) as determined by their Restraint Scale Score (> 14 as Dieters, <= 14 Non-dieters).	n/a	n/a	n/a		drop	model		
1824	ds001534	dieting_status	42	Dieter	n/a	0	FALSE	Dieter	n/a	n/a	n/a		drop	model		
1825	ds001534	dieting_status	42	Non-dieter	n/a	0	FALSE	Non-dieter	n/a	n/a	n/a		drop	model		
1826	ds001534	restraint_scale	42	n/a	int64	24	TRUE	Total Dietary Restraint Scale Score.	n/a	n/a	n/a		drop	model		
1827	ds001534	concern_dieting	42	n/a	int64	14	TRUE	Total score for the Concern for Dieting subscale of the Dietary Restraint Scale.	n/a	n/a	n/a		drop	vocabulary		AD
1828	ds001534	weight_fluctuation	42	n/a	int64	16	TRUE	Total score for the Weight Fluctuation subscale of the Dietary Restraint Scale.	n/a	n/a	n/a		drop	model		
1829	ds001541	participant_id	52	n/a	int64	16	TRUE	n/a	nb:ParticipantID	n/a	n/a		keep			
1830	ds001541	session	52	n/a	int64	9	TRUE	acquistion session for this animal	n/a	n/a	n/a		drop	model		
1831	ds001541	run1	52	n/a	object	6	TRUE	Acquisition condition for run1	n/a	n/a	n/a		drop	model		
1832	ds001541	run1	52	100	n/a	0	FALSE	Laser power 100% of 40 mW/mm^2, considered control condition	n/a	n/a	n/a		drop	model		
1833	ds001541	run1	52	33	n/a	0	FALSE	Laser power 33% of 40 mW/mm^2	n/a	n/a	n/a		drop	model		
1834	ds001541	run1	52	66	n/a	0	FALSE	Laser power 66% of 40 mW/mm^2	n/a	n/a	n/a		drop	model		
1835	ds001541	run1	52	f100	n/a	0	FALSE	Acquisition following acute 4.5 mg/kg Fluoxetine i.v.	n/a	n/a	n/a		drop	model		
1836	ds001541	run1	52	l100	n/a	0	FALSE	Long acquisition protocol (6 X 20 s ON blocks, 160 s OFF)	n/a	n/a	n/a		drop	model		
1837	ds001541	run1	52	r100	n/a	0	FALSE	Acquisition following acute 60 min restrain	n/a	n/a	n/a		drop	model		
1838	ds001541	run1	52	ul100	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
1839	ds001541	run2	52	n/a	object	8	TRUE	Acquisition condition for run1	n/a	n/a	n/a		drop	model		
1840	ds001541	run2	52	100	n/a	0	FALSE	Laser power 100% of 40 mW/mm^2, considered control condition	n/a	n/a	n/a		drop	model		
1841	ds001541	run2	52	33	n/a	0	FALSE	Laser power 33% of 40 mW/mm^2	n/a	n/a	n/a		drop	model		
1842	ds001541	run2	52	66	n/a	0	FALSE	Laser power 66% of 40 mW/mm^2	n/a	n/a	n/a		drop	model		
1843	ds001541	run2	52	f100	n/a	0	FALSE	Acquisition following acute 4.5 mg/kg Fluoxetine i.v.	n/a	n/a	n/a		drop	model		
1844	ds001541	run2	52	l100	n/a	0	FALSE	Long acquisition protocol (6 X 20 s ON blocks, 160 s OFF)	n/a	n/a	n/a		drop	model		
1845	ds001541	run2	52	r100	n/a	0	FALSE	Acquisition following acute 60 min restrain	n/a	n/a	n/a		drop	model		
1846	ds001541	run2	52	g100	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
1847	ds001541	run2	52	nan	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
1848	ds001541	run2	52	o100	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
1849	ds001541	run3	52	n/a	object	8	TRUE	Acquisition condition for run1	n/a	n/a	n/a		drop	model		
1850	ds001541	run3	52	100	n/a	0	FALSE	Laser power 100% of 40 mW/mm^2, considered control condition	n/a	n/a	n/a		drop	model		
1851	ds001541	run3	52	33	n/a	0	FALSE	Laser power 33% of 40 mW/mm^2	n/a	n/a	n/a		drop	model		
1852	ds001541	run3	52	66	n/a	0	FALSE	Laser power 66% of 40 mW/mm^2	n/a	n/a	n/a		drop	model		
1853	ds001541	run3	52	f100	n/a	0	FALSE	Acquisition following acute 4.5 mg/kg Fluoxetine i.v.	n/a	n/a	n/a		drop	model		
1854	ds001541	run3	52	l100	n/a	0	FALSE	Long acquisition protocol (6 X 20 s ON blocks, 160 s OFF)	n/a	n/a	n/a		drop	model		
1855	ds001541	run3	52	r100	n/a	0	FALSE	Acquisition following acute 60 min restrain	n/a	n/a	n/a		drop	model		
1856	ds001541	run3	52	g100	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
1857	ds001541	run3	52	nan	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
1858	ds001541	run3	52	o100	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
1859	ds001541	run4	52	n/a	object	4	TRUE	Acquisition condition for run1	n/a	n/a	n/a		drop	model		
1860	ds001541	run4	52	100	n/a	0	FALSE	Laser power 100% of 40 mW/mm^2, considered control condition	n/a	n/a	n/a		drop	model		
1861	ds001541	run4	52	33	n/a	0	FALSE	Laser power 33% of 40 mW/mm^2	n/a	n/a	n/a		drop	model		
1862	ds001541	run4	52	66	n/a	0	FALSE	Laser power 66% of 40 mW/mm^2	n/a	n/a	n/a		drop	model		
1863	ds001541	run4	52	f100	n/a	0	FALSE	Acquisition following acute 4.5 mg/kg Fluoxetine i.v.	n/a	n/a	n/a		drop	model		
1864	ds001541	run4	52	l100	n/a	0	FALSE	Long acquisition protocol (6 X 20 s ON blocks, 160 s OFF)	n/a	n/a	n/a		drop	model		
1865	ds001541	run4	52	r100	n/a	0	FALSE	Acquisition following acute 60 min restrain	n/a	n/a	n/a		drop	model		
1866	ds001541	run4	52	nan	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
1867	ds001541	Viral_infusion_date	52	n/a	datetime64[ns]	8	TRUE	Date when AAV injection into DRN was carried out	n/a	n/a	n/a		drop	model		
1868	ds001541	MRI_acquisition_date	52	n/a	datetime64[ns]	14	TRUE	Date when MRI was carried out	n/a	n/a	n/a		drop	model		
1869	ds001541	weight	52	n/a	float64	43	TRUE	Animal weight in gram	n/a	n/a	n/a		drop	model		
1870	ds001541	group	52	n/a	object	2	TRUE	Experimental group	n/a	n/a	n/a		drop	model		
1871	ds001541	group	52	con	n/a	0	FALSE	Control, ePet-cre injected with eYFP vector	n/a	n/a	n/a		drop	model		
1872	ds001541	group	52	exp	n/a	0	FALSE	Experimental, ePet-cre injected with ChR2-eYFP vector	n/a	n/a	n/a		drop	model		
1873	ds001541	day_post_infusion	52	n/a	int64	30	TRUE	Days between viral vector injection and MRI acquisition	n/a	n/a	n/a		drop	model		
1874	ds001541	gender	52	n/a	object	2	TRUE	B6.Cg-Tg(Fev-cre)1Esd/J (ePet-cre mice)  between 8 and 16 weeks, weighting between 20 and 23g	nb:Sex	n/a	n/a		keep			
1875	ds001541	gender	52	female	n/a	0	FALSE	n/a	snomed:248152002	n/a	n/a		keep			
1876	ds001541	gender	52	male	n/a	0	FALSE	n/a	snomed:248153007	n/a	n/a		keep			
1877	ds001541	viral_vector	52	n/a	object	2	TRUE	Viral vector injected	n/a	n/a	n/a		drop	model		
1878	ds001541	viral_vector	52	ChR2-eYFP	n/a	0	FALSE	ePet-cre injected with ChR2-eYFP vector	n/a	n/a	n/a		drop	model		
1879	ds001541	viral_vector	52	eYFP	n/a	0	FALSE	ePet-cre injected with eYFP vector	n/a	n/a	n/a		drop	model		
1880	ds001545	participant_id	30	n/a	object	30	TRUE	n/a	nb:ParticipantID	n/a	n/a		keep			
1881	ds001545	sex	30	n/a	object	2	TRUE	n/a	nb:Sex	n/a	n/a		keep			
1882	ds001545	sex	30	F	n/a	0	FALSE	n/a	snomed:248152002	n/a	n/a		keep			
1883	ds001545	sex	30	M	n/a	0	FALSE	n/a	snomed:248153007	n/a	n/a		keep			
1884	ds001545	age	30	n/a	int64	13	TRUE	n/a	nb:Age	n/a	n/a		keep			
1885	ds001547	participant_id	5	n/a	object	5	TRUE	n/a	nb:ParticipantID	n/a	n/a		keep			
1886	ds001547	sex	5	n/a	object	2	TRUE	n/a	nb:Sex	n/a	n/a		keep			
1887	ds001547	sex	5	M	n/a	0	FALSE	n/a	snomed:248153007	n/a	n/a		keep			
1888	ds001547	sex	5	W	n/a	0	FALSE	n/a	snomed:248152002	n/a	n/a		keep			
1889	ds001547	age	5	n/a	int64	5	TRUE	n/a	nb:Age	n/a	n/a		keep			
1890	ds001553	participant_id	3	n/a	object	3	TRUE	n/a	nb:ParticipantID	n/a	n/a		keep			
1891	ds001553	age	3	n/a	int64	3	TRUE	n/a	nb:Age	n/a	n/a		keep			
1892	ds001553	sex	3	n/a	object	1	TRUE	n/a	nb:Sex	n/a	n/a		keep			
1893	ds001553	sex	3	F	n/a	0	FALSE	n/a	snomed:248152002	n/a	n/a		keep			
1894	ds001553	group	3	n/a	object	1	TRUE	n/a	n/a	n/a	n/a		drop	model		
1895	ds001553	group	3	control	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
1896	ds001554	participant_id	23	n/a	object	23	TRUE	n/a	nb:ParticipantID	n/a	n/a		keep			
1897	ds001554	sex	23	n/a	object	2	TRUE	n/a	nb:Sex	n/a	n/a		keep			
1898	ds001554	sex	23	F	n/a	0	FALSE	n/a	snomed:248152002	n/a	n/a		keep			
1899	ds001554	sex	23	M	n/a	0	FALSE	n/a	snomed:248153007	n/a	n/a		keep			
1900	ds001555	participant_id	3	n/a	object	3	TRUE	n/a	nb:ParticipantID	n/a	n/a		keep			
1901	ds001555	age	3	n/a	int64	3	TRUE	n/a	nb:Age	n/a	n/a		keep			
1902	ds001555	sex	3	n/a	object	2	TRUE	n/a	nb:Sex	n/a	n/a		keep			
1903	ds001555	sex	3	F	n/a	0	FALSE	n/a	snomed:248152002	n/a	n/a		keep			
1904	ds001555	sex	3	M	n/a	0	FALSE	n/a	snomed:248153007	n/a	n/a		keep			
1905	ds001555	group	3	n/a	object	1	TRUE	n/a	n/a	n/a	n/a		drop	model		
1906	ds001555	group	3	control	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
1907	ds001566	participant_id	1	n/a	object	1	TRUE	n/a	nb:ParticipantID	n/a	n/a		keep			
1908	ds001566	age	1	n/a	int64	1	TRUE	n/a	nb:Age	n/a	n/a		keep			
1909	ds001566	sex	1	n/a	object	1	TRUE	n/a	nb:Sex	n/a	n/a		keep			
1910	ds001566	sex	1	f	n/a	0	FALSE	n/a	snomed:248152002	n/a	n/a		keep			
1911	ds001590	participant_id	32	n/a	object	32	TRUE	n/a	nb:ParticipantID	n/a	n/a		keep			
1912	ds001597	participant_id	20	n/a	object	20	TRUE	n/a	nb:ParticipantID	n/a	n/a		keep			
1913	ds001597	handedness	20	n/a	object	1	TRUE	Self reported dominant hand	n/a	n/a	n/a		drop	model		
1914	ds001597	handedness	20	L	n/a	0	FALSE	Left Handed	n/a	n/a	n/a		drop	model		
1915	ds001597	handedness	20	R	n/a	0	FALSE	Right Handed	n/a	n/a	n/a		drop	model		
1916	ds001597	group	20	n/a	object	2	TRUE	Experimental arm	n/a	n/a	n/a		drop	model		
1917	ds001597	group	20	cue	n/a	0	FALSE	Group that trained cue sequences	n/a	n/a	n/a		drop	model		
1918	ds001597	group	20	movement	n/a	0	FALSE	Group that trained movement sequences	n/a	n/a	n/a		drop	model		
1919	ds001608	participant_id	21	n/a	object	21	TRUE	n/a	nb:ParticipantID	n/a	n/a		keep			
1920	ds001608	age	21	n/a	int64	8	TRUE	n/a	nb:Age	n/a	n/a		keep			
1921	ds001608	DOB	21	n/a	int64	8	TRUE	n/a	n/a	n/a	n/a		drop	model		
1922	ds001608	sex	21	n/a	object	2	TRUE	n/a	nb:Sex	n/a	n/a		keep			
1923	ds001608	sex	21	f	n/a	0	FALSE	n/a	snomed:248152002	n/a	n/a		keep			
1924	ds001608	sex	21	m	n/a	0	FALSE	n/a	snomed:248153007	n/a	n/a		keep			
1925	ds001618	participant_id	36	n/a	object	36	TRUE	n/a	nb:ParticipantID	n/a	n/a		keep			
1926	ds001618	age	36	n/a	int64	27	TRUE	n/a	nb:Age	n/a	n/a		keep			
1927	ds001618	sex	36	n/a	object	2	TRUE	n/a	nb:Sex	n/a	n/a		keep			
1928	ds001618	sex	36	F	n/a	0	FALSE	n/a	snomed:248152002	n/a	n/a		keep			
1929	ds001618	sex	36	M	n/a	0	FALSE	n/a	snomed:248153007	n/a	n/a		keep			
1930	ds001619	participant_id	19	n/a	object	19	TRUE	n/a	nb:ParticipantID	n/a	n/a		keep			
1931	ds001619	sex	19	n/a	object	2	TRUE	n/a	nb:Sex	n/a	n/a		keep			
1932	ds001619	sex	19	F	n/a	0	FALSE	n/a	snomed:248152002	n/a	n/a		keep			
1933	ds001619	sex	19	M	n/a	0	FALSE	n/a	snomed:248153007	n/a	n/a		keep			
1934	ds001619	age	19	n/a	ageY	8	TRUE	n/a	nb:Age	n/a	n/a		keep			
1935	ds001652	participant_id	8	n/a	object	8	TRUE	n/a	nb:ParticipantID	n/a	n/a		keep			
1936	ds001652	age	8	n/a	int64	6	TRUE	n/a	nb:Age	n/a	n/a		keep			
1937	ds001652	sex	8	n/a	object	2	TRUE	n/a	nb:Sex	n/a	n/a		keep			
1938	ds001652	sex	8	F	n/a	0	FALSE	n/a	snomed:248152002	n/a	n/a		keep			
1939	ds001652	sex	8	M	n/a	0	FALSE	n/a	snomed:248153007	n/a	n/a		keep			
1940	ds001652	group	8	n/a	object	2	TRUE	n/a	n/a	n/a	n/a		drop	model		
1941	ds001652	group	8	audio	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
1942	ds001652	group	8	text	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
1943	ds001653	participant_id	57	n/a	object	29	TRUE	n/a	nb:ParticipantID	n/a	n/a		keep			
1944	ds001653	session	57	n/a	object	2	TRUE	acquistion session	n/a	n/a	n/a		drop	model		
1945	ds001653	session	57	ses-1	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
1946	ds001653	session	57	ses-2	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
1947	ds001653	gender	57	n/a	object	1	TRUE	Female c57bl/6 obtained from InVivos, Singapore, between 10 and 15 weeks	nb:Sex	n/a	n/a		keep			
1948	ds001653	gender	57	f	n/a	0	FALSE	n/a	snomed:248152002	n/a	n/a		keep			
1949	ds001653	weight	57	n/a	float64	37	TRUE	Weight in gram	n/a	n/a	n/a		drop	model		
1950	ds001653	acquisition_date	57	n/a	datetime64[ns]	13	TRUE	Date of acquistion at Singapore Bioimaging Consortium	n/a	n/a	n/a		drop	model		
1951	ds001653	breathing_rate	57	n/a	int64	20	TRUE	Breathing rate in breath per minutes (bpm), recorded with a breathing pillow	n/a	n/a	n/a		drop	model		
1952	ds001653	condition	57	n/a	object	3	TRUE	Animals underwent one of the following condition	n/a	n/a	n/a		drop	model		
1953	ds001653	condition	57	awake	n/a	0	FALSE	Awake sate. Animals underwent incremental aclimatisation training over 10 days, 2 x 2 min, 2 x 5 min, 2 x 10 min, 2 x 30 min, 2 x 60 min, animal body was wrapped in padded fabric to restrain movement	n/a	n/a	n/a		drop	model		
1954	ds001653	condition	57	iso	n/a	0	FALSE	Isoflurane 1% in air/O2 1:1 mix, free-breathing	n/a	n/a	n/a		drop	model		
1955	ds001653	condition	57	mediso	n/a	0	FALSE	Medetomidine 0.05mg/kg bolus / 0.1 mg/kg/h infusion (i.v.) + Isoflurane 0.5% in air/O2 1:1 mix, mechanically ventilated	n/a	n/a	n/a		drop	model		
1956	ds001705	participant_id	5	n/a	object	5	TRUE	n/a	nb:ParticipantID	n/a	n/a		keep			
1957	ds001705	age	5	n/a	int64	5	TRUE	Age of the participant	nb:Age	n/a	n/a		keep			
1958	ds001705	sex	5	n/a	object	1	TRUE	Sex of the participant	nb:Sex	n/a	n/a		keep			
1959	ds001705	sex	5	F	n/a	0	FALSE	female	snomed:248152002	n/a	n/a		keep			
1960	ds001705	sex	5	M	n/a	0	FALSE	male	snomed:248153007	n/a	n/a		keep			
1961	ds001705	weight	5	n/a	int64	5	TRUE	Weight of the participant	n/a	n/a	n/a		drop	model		
1962	ds001720	participant_id	255	n/a	int64	255	TRUE	n/a	nb:ParticipantID	n/a	n/a		keep			
1963	ds001720	dataset	255	n/a	object	17	TRUE	dataset identification	n/a	n/a	n/a		drop	model		
1964	ds001720	gender	255	n/a	object	3	TRUE	C57Bl/6J mice	nb:Sex	n/a	n/a		keep			
1965	ds001720	gender	255	f	n/a	0	FALSE	Female	snomed:248152002	n/a	n/a		keep			
1966	ds001720	gender	255	m	n/a	0	FALSE	Male	snomed:248153007	n/a	n/a		keep			
1967	ds001720	gender	255	nan	n/a	0	FALSE	n/a	nb:MissingValue	n/a	n/a		keep			
1968	ds001720	field	255	n/a	float64	4	TRUE	Field strength of the MRI system	n/a	n/a	n/a		drop	model		
1969	ds001720	coil	255	n/a	object	2	TRUE	Radio-frequency coil system	n/a	n/a	n/a		drop	model		
1970	ds001720	coil	255	Cryo	n/a	0	FALSE	Bruker Cryoprobe	n/a	n/a	n/a		drop	model		
1971	ds001720	coil	255	RT	n/a	0	FALSE	room-temperature coil	n/a	n/a	n/a		drop	model		
1972	ds001720	breathing	255	n/a	object	2	TRUE	Breathing condition	n/a	n/a	n/a		drop	model		
1973	ds001720	breathing	255	f	n/a	0	FALSE	Free-breathing	n/a	n/a	n/a		drop	model		
1974	ds001720	breathing	255	v	n/a	0	FALSE	Mechanically ventilated	n/a	n/a	n/a		drop	model		
1975	ds001720	sedation	255	n/a	object	5	TRUE	Sedation protocol	n/a	n/a	n/a		drop	model		
1976	ds001720	sedation	255	Awake	n/a	0	FALSE	Awake (no sedation)	n/a	n/a	n/a		drop	model		
