dataset	nb_rows	column	type	nb_levels	description	controlled_term
ds002041	25	cpt-ii_hit-rt-block-change	float64	25	Conners' Continuous Performance Test II (CPT II) - Hit Reaction Time Block Change T-score (Hit RT Block Change measures change in reaction time across the duration of the test. High values of Hit RT Block Change indicate a substantial slowing in reaction times. Low values indicate that responses got quicker as the test progressed)	n/a
ds002041	25	cpt-ii_hit-se-block-change	float64	25	Conners' Continuous Performance Test II (CPT II) - Hit Standard Error Block Change T-score (Standard Error by Block detects changes in response consistency over the duration of the test. High values of Hit SE Block Change indicate a substantial loss of consistency as the test progressed. Low values on this measure indicate sustained or improved response consistency)	n/a
ds002041	25	cpt-ii_hit-rt-isi-change	float64	25	Conners' Continuous Performance Test II (CPT II) - Hit Reaction Time Inter-stimulus Interval Change T-score (This measure examines change in average reaction times at the different Inter-Stimulus Intervals (i.e. when the letters are presented at 1, 2, or 4 sec. intervals))	n/a
ds002041	25	cpt-ii_hit-se-isi-change	float64	25	Conners' Continuous Performance Test II (CPT II) - Hit Reaction Time Standard Error Inter-stimulus Interval Change T-score (This measure examines change in the standard error of reaction times at the different Inter-Stimulus Intervals (i.e., when the letters are presented at 1, 2, or 4 sec. intervals))	n/a
ds002041	25	tova_rt-var-first-half	int64	22	Test of Variables of Attention (TOVA) - Reaction Time variability (First Half) - (Measure of inattention/sustained attention (quantity)) - Standard Score	n/a
ds002041	25	tova_rt-var-second-half	int64	23	Test of Variables of Attention (TOVA) - Reaction Time variability (Second Half) - (Measure of inattention/sustained attention (quantity)) - Standard Score	n/a
ds002041	25	tova_rt-var-total	int64	21	Test of Variables of Attention (TOVA) - Reaction Time variability (Total) - (Measure of inattention/sustained attention (quantity)) - Standard Score	n/a
ds002041	25	tova_rt-first-half	int64	17	Test of Variables of Attention (TOVA) - Reaction Time (First Half) - Standard Score	n/a
ds002041	25	tova_rt-second-half	int64	17	Test of Variables of Attention (TOVA) - Reaction Time (Second Half) - Standard Score	n/a
ds002041	25	tova_rt-total	int64	22	Test of Variables of Attention (TOVA) - Reaction Time (Total) - Standard Score	n/a
ds002041	25	tova_dprime-first-half	int64	19	Test of Variables of Attention (TOVA) - DPrime (First Half) - (Measure of distractibility) - Standard Score	n/a
ds002041	25	tova_dprime-second-half	int64	18	Test of Variables of Attention (TOVA) - DPrime (Second Half) - (Measure of distractibility) - Standard Score	n/a
ds002041	25	tova_dprime-total	int64	18	Test of Variables of Attention (TOVA) - DPrime (Total) - (Measure of distractibility) - Standard Score	n/a
ds002041	25	tova_commission-err-first-half	int64	14	Test of Variables of Attention (TOVA) - Commission Errors (First Half) - (Measure of impulsivity) - Standard Score	n/a
ds002041	25	tova_commission-err-second-half	int64	19	Test of Variables of Attention (TOVA) - Commission Errors (Second Half) - (Measure of impulsivity) - Standard Score	n/a
ds002041	25	tova_commission-err-total	int64	19	Test of Variables of Attention (TOVA) - Commission Errors (Total) - (Measure of impulsivity) - Standard Score	n/a
ds002041	25	tova_omission-err-first-half	int64	10	Test of Variables of Attention (TOVA) - Ommission Errors (First Half) - (Measure of inattention/focused attention) - Standard Score	n/a
ds002041	25	tova_omission-err-second-half	int64	12	Test of Variables of Attention (TOVA) - Ommission Errors (Second Half) - (Measure of inattention/focused attention) - Standard Score	n/a
ds002041	25	tova_omission-err-total	int64	11	Test of Variables of Attention (TOVA) - Ommission Errors (Total) - (Measure of inattention/focused attention) - Standard Score	n/a
ds002041	25	tova_adhd-score	float64	24	Test of Variables of Attention (TOVA) - ADHD Score (The ADHD score is a comparison of the subject's response to those of an ADHD group. An ADHD score of -1.80 or less (more negative) fits the profile of the ADHD sample. A score of more than -1.80 (more positive) does not fit the ADHD profile. When comparing ADHD scores (such as with medication challenges), the higher the ADHD score the better the performance. Thus, the ADHD score can be used as an indicator of response to treatment)	n/a
ds002041	25	panas-actual_hap	float64	9	PANAS Actual - High Arousal Positive (Affect Valuation Index: https://culture-emotion-lab.stanford.edu/projects/toolsmaterials/affect-valuation-index)	n/a
ds002041	25	panas-actual_p	float64	9	PANAS Actual - Positive (Affect Valuation Index: https://culture-emotion-lab.stanford.edu/projects/toolsmaterials/affect-valuation-index)	n/a
ds002041	25	panas-actual_lap	float64	9	PANAS Actual - Low Arousal Positive (Affect Valuation Index: https://culture-emotion-lab.stanford.edu/projects/toolsmaterials/affect-valuation-index)	n/a
ds002041	25	panas-actual_la	float64	9	PANAS Actual - Low Arousal (Affect Valuation Index: https://culture-emotion-lab.stanford.edu/projects/toolsmaterials/affect-valuation-index)	n/a
ds002041	25	panas-actual_lan	float64	9	PANAS Actual - Low Arousal Negative (Affect Valuation Index: https://culture-emotion-lab.stanford.edu/projects/toolsmaterials/affect-valuation-index)	n/a
ds002041	25	panas-actual_n	float64	8	PANAS Actual - Negative (Affect Valuation Index: https://culture-emotion-lab.stanford.edu/projects/toolsmaterials/affect-valuation-index)	n/a
ds002041	25	panas-actual_han	float64	7	PANAS Actual - High Arousal Negative (Affect Valuation Index: https://culture-emotion-lab.stanford.edu/projects/toolsmaterials/affect-valuation-index)	n/a
ds002041	25	panas-actual_ha	float64	5	PANAS Actual - High Arousal (Affect Valuation Index: https://culture-emotion-lab.stanford.edu/projects/toolsmaterials/affect-valuation-index)	n/a
ds002041	25	panas-ideal_hap	float64	10	PANAS Ideal - High Arousal Positive (Affect Valuation Index: https://culture-emotion-lab.stanford.edu/projects/toolsmaterials/affect-valuation-index)	n/a
ds002041	25	panas-ideal_p	float64	7	PANAS Ideal - Positive (Affect Valuation Index: https://culture-emotion-lab.stanford.edu/projects/toolsmaterials/affect-valuation-index)	n/a
ds002041	25	panas-ideal_lap	float64	9	PANAS Ideal - Low Arousal Positive (Affect Valuation Index: https://culture-emotion-lab.stanford.edu/projects/toolsmaterials/affect-valuation-index)	n/a
ds002041	25	panas-ideal_la	float64	7	PANAS Ideal - Low Arousal (Affect Valuation Index: https://culture-emotion-lab.stanford.edu/projects/toolsmaterials/affect-valuation-index)	n/a
ds002041	25	panas-ideal_lan	float64	6	PANAS Ideal - Low Arousal Negative (Affect Valuation Index: https://culture-emotion-lab.stanford.edu/projects/toolsmaterials/affect-valuation-index)	n/a
ds002041	25	panas-ideal_n	float64	6	PANAS Ideal - Negative (Affect Valuation Index: https://culture-emotion-lab.stanford.edu/projects/toolsmaterials/affect-valuation-index)	n/a
ds002041	25	panas-ideal_han	float64	4	PANAS Ideal - High Arousal Negative (Affect Valuation Index: https://culture-emotion-lab.stanford.edu/projects/toolsmaterials/affect-valuation-index)	n/a
ds002041	25	panas-ideal_ha	float64	7	PANAS Ideal - High Arousal (Affect Valuation Index: https://culture-emotion-lab.stanford.edu/projects/toolsmaterials/affect-valuation-index)	n/a
ds002080	29	participant_id	object	29	n/a	nb:ParticipantID
ds002080	29	sex	object	2	n/a	n/a
ds002080	29	age	int64	22	n/a	n/a
ds002080	29	tumor type & grade	object	9	n/a	n/a
ds002080	29	tumor location	object	6	n/a	n/a
ds002080	29	fmri TR	int64	2	n/a	n/a
ds002080	29	handedness	float64	6	n/a	n/a
ds002080	29	height (cm)(pre-op)	int64	18	n/a	n/a
ds002080	29	weight (kg)(pre-op)	int64	24	n/a	n/a
ds002080	29	STAI	int64	18	n/a	n/a
ds002080	29	PSWQ	int64	23	n/a	n/a
ds002080	29	ERQ reappraisal	int64	19	n/a	n/a
ds002080	29	ERQ suppression	int64	14	n/a	n/a
ds002080	29	ERQ processing	int64	10	n/a	n/a
ds002080	29	ERQ expression	int64	10	n/a	n/a
ds002080	29	Loneliness	int64	24	n/a	n/a
ds002080	29	Marital status	object	4	n/a	n/a
ds002080	29	Education level (1-9)	int64	5	n/a	n/a
ds002080	29	Employment	object	5	n/a	n/a
ds002080	29	Sport frequency (compared to pre-op)	object	5	n/a	n/a
ds002080	29	Smoking (compared to pre-op)	object	1	n/a	n/a
ds002080	29	Cafeine use (compared to pre-op)	object	3	n/a	n/a
ds002080	29	Alcohol use (compared to pre-op)	object	3	n/a	n/a
ds002080	29	MOT_latency_mean	float64	29	n/a	n/a
ds002080	29	MOT_latency_md	float64	28	n/a	n/a
ds002080	29	MOT_error_mean	float64	29	n/a	n/a
ds002080	29	RTI_simple_accuracy	int64	2	n/a	n/a
ds002080	29	RTI_simpleRT_mean	float64	28	n/a	n/a
ds002080	29	RTI_simpleRT_md	float64	27	n/a	n/a
ds002080	29	RTI_simpleRT_sd	float64	29	n/a	n/a
ds002080	29	RTI_simpleMT_mean	float64	29	n/a	n/a
ds002080	29	RTI_simpleMT_md	int64	28	n/a	n/a
ds002080	29	RTI_simpleMT_sd	float64	29	n/a	n/a
ds002080	29	RTI_five_accuracy	int64	2	n/a	n/a
ds002080	29	RTI_fiveMT	float64	29	n/a	n/a
ds002080	29	RTI_fiveRT	float64	29	n/a	n/a
ds002080	29	RTI_fiveRT_sd	float64	29	n/a	n/a
ds002080	29	RTI_fiveMT_mean	float64	29	n/a	n/a
ds002080	29	RTI_fiveMT_md	float64	29	n/a	n/a
ds002080	29	RTI_fiveMT_sd	float64	29	n/a	n/a
ds002080	29	RVP_A	float64	27	n/a	n/a
ds002080	29	RVP_probhit	float64	16	n/a	n/a
ds002080	29	RVP_falsealarms	int64	6	n/a	n/a
ds002080	29	RVP_latancy_mean	float64	28	n/a	n/a
ds002080	29	RVP_latency_md	float64	28	n/a	n/a
ds002080	29	SOC_prob_minmoves	int64	7	n/a	n/a
ds002080	29	SOC_meanmoves2	int64	2	n/a	n/a
ds002080	29	SOC_meanmoves3	float64	4	n/a	n/a
ds002080	29	SOC_meanmoves4	float64	12	n/a	n/a
ds002080	29	SOC_meanmoves5	float64	19	n/a	n/a
ds002080	29	SSP_spanlength	int64	7	n/a	n/a
ds002105	24	participant_id	object	24	assigned participant-id	nb:ParticipantID
ds002105	24	sex	object	2	participant sex	n/a
ds002105	24	age	int64	11	age of the participant	n/a
ds002105	24	native_english	object	3	native english speaker	n/a
ds002105	24	ses-rest	bool	2	resting scan present	n/a
ds002116	65	participant_id	int64	65	participant id	nb:ParticipantID
ds002116	65	age	int64	9	age of participant	n/a
ds002116	65	sex	object	2	Sex of participants	n/a
ds002116	65	Participant_Scanned?	int64	2	Was this participant scanned?	n/a
ds002116	65	Run1_Eligibility	int64	2	Did this run meet initial eligibility criteria for motion and accuracy?	n/a
ds002116	65	Run2_Eligibility	int64	2	Did this run meet initial eligibility criteria for motion and accuracy?	n/a
ds002116	65	Run3_Eligibility	int64	2	Did this run meet initial eligibility criteria for motion and accuracy?	n/a
ds002116	65	Run4_Eligibility	int64	2	Did this run meet initial eligibility criteria for motion and accuracy?	n/a
ds002116	65	Run5_Eligibility	int64	2	Did this run meet initial eligibility criteria for motion and accuracy?	n/a
ds002116	65	OverallEligibility	int64	2	Does this participant meet overall eligibility criteria? Do they have at least 2 good runs?	n/a
ds002116	65	Reason_Participant_Removed?	object	9	Was this participant included in data analyses?	n/a
ds002116	65	Number_Good_Runs	int64	6	How many good runs did each participant have?	n/a
ds002116	65	Run1_Included?	int64	2		n/a
ds002116	65	Run2_Included?	int64	2		n/a
ds002116	65	Run3_Included?	int64	2		n/a
ds002116	65	Run4_Included?	int64	2		n/a
ds002116	65	Run5_Included?	int64	2		n/a
ds002116	65	Number_Runs_Included	int64	5	Number of runs included in final analysis	n/a
ds002116	65	Unnamed: 18	float64	1	n/a	n/a
ds002134	49	participant_id	object	31	n/a	nb:ParticipantID
ds002134	49	session	int64	4	Imaging session	n/a
ds002134	49	genotype	object	2	Animal genotype	n/a
ds002134	49	virus	object	2	Viral vector used to transfect left entrorhinal cortex	n/a
ds002134	49	age	int64	2	Age in month at time of recording	n/a
ds002134	49	sex	object	1	Animal sex	n/a
ds002134	49	Weight	float64	28	Animal weight in grams	n/a
ds002134	49	Temperature	float64	15	Animal rectal temperature in Celcius	n/a
ds002134	49	DOB	datetime64[ns]	7	Animal date of birth	n/a
ds002134	49	Surgery_date	datetime64[ns]	4	Date of surgery	n/a
ds002134	49	Experiment_Date	datetime64[ns]	15	Date of recording	n/a
ds002134	49	run-1	object	2	resting-state or n/a for EPI run-1	n/a
ds002134	49	run-2	int64	3	Optogenetic stimulation in Hz for EPI run-2	n/a
ds002134	49	run-3	int64	3	Optogenetic stimulation in Hz for EPI run-3	n/a
ds002134	49	run-4	int64	3	Optogenetic stimulation in Hz for EPI run-4	n/a
ds002134	49	Unnamed: 15	float64	1	n/a	n/a
ds002149	20	participant_id	object	20	n/a	nb:ParticipantID
ds002154	48	participant_id	int64	24	n/a	nb:ParticipantID
ds002154	48	session	int64	2	Imaging session	n/a
ds002154	48	gender	object	1	C57Bl/6J mice	n/a
ds002154	48	condition	object	2	Experimental group	n/a
ds002154	48	weight	float64	22	animal weight in gram	n/a
ds002154	48	Experiment_Date	datetime64[ns]	3	Date of recording	n/a
ds002158	20	participant_id	object	20	n/a	nb:ParticipantID
ds002158	20	age	int64	11	n/a	n/a
ds002158	20	sex	object	2	n/a	n/a
ds002168	48	participant_id	object	48	n/a	nb:ParticipantID
ds002168	48	Age	int64	11	n/a	n/a
ds002168	48	Gender	object	2	n/a	n/a
ds002168	48	Height_inches	float64	15	n/a	n/a
ds002168	48	Weight_lbs	int64	29	n/a	n/a
ds002168	48	BMI	float64	42	n/a	n/a
ds002168	48	Yrs_Education	float64	6	n/a	n/a
ds002168	48	GPA	float64	32	n/a	n/a
ds002169	33	participant_id	object	33	n/a	nb:ParticipantID
ds002169	33	age	int64	1	n/a	n/a
ds002169	33	sex	object	1	n/a	n/a
ds002185	22	participant_id	object	22	n/a	nb:ParticipantID
ds002185	22	age	int64	11	n/a	n/a
ds002185	22	sex	object	1	Participant's gender	n/a
ds002185	22	handedness 	object	2	n/a	n/a
ds002185	22	group	object	5	Assignment to No-Apparent-olfactory-bulb (NAB) group or a control group	n/a
ds002236	91	participant_id	object	91	n/a	nb:ParticipantID
ds002236	91	age	float64	34	Age of participant at standardized testing visit	n/a
ds002236	91	shifted_birthdate	datetime64[ns]	89	Date of birth randomly shifted from 0 to -375 days and year changed to 18-- to maintain anonymity. Shift amount is consistant within subjects but random accross subjects	n/a
ds002236	91	sex	int64	2	Sex of participants	n/a
ds002236	91	handedness	int64	2	Left or Right-Handed	n/a
ds002236	91	ethnicity	float64	3	How would you describe your child's ethnicity? Hispanic or Latino , Not Hispanic or Latino	n/a
ds002236	91	race	float64	9	How would you describe your child's race? Please select all that apply.	n/a
ds002242	35	participant_id	object	35	n/a	nb:ParticipantID
ds002242	35	sex	int64	10	n/a	n/a
ds002242	35	age	object	2	n/a	n/a
ds002250	20	participant_id	object	20	n/a	nb:ParticipantID
ds002250	20	sex	object	2	n/a	n/a
ds002250	20	age	object	12	n/a	n/a
ds002270	19	participant_id	object	19	n/a	nb:ParticipantID
ds002270	19	age	int64	8	n/a	n/a
ds002270	19	sex	object	2	Gender of each participant	n/a
ds002278	1	participant_id	object	1	Participant identifier	nb:ParticipantID
ds002278	1	age	int64	1	Age in years (TODO - verify) as in the initial session, might not be correct for other sessions	n/a
ds002278	1	sex	object	1	self-rated by participant, M for male/F for female (TODO: verify)	n/a
ds002278	1	group	object	1	(TODO: adjust - by default everyone is in control group)	n/a
ds002307	19	participant_id	object	19	n/a	nb:ParticipantID
ds002307	19	DOB 	int64	4	n/a	n/a
ds002307	19	rs-fMRI 1	int64	6	n/a	n/a
ds002307	19	rs-fMRI 2	int64	8	n/a	n/a
ds002307	19	rs-fMRI 3	int64	8	n/a	n/a
ds002307	19	rs-fMRI 4	int64	10	n/a	n/a
ds002307	19	rs-fMRI 5	object	11	n/a	n/a
ds002307	19	rs-fMRI 6	object	11	n/a	n/a
ds002307	19	rs-fMRI 7	object	6	n/a	n/a
ds002307	19	excluded_rs-fMRI_sessions	object	10	n/a	n/a
ds002307	19	dMRI	int64	9	n/a	n/a
ds002322	26	participant_id	int64	26	n/a	nb:ParticipantID
ds002322	26	age	int64	6	age of participant	n/a
