dataset	column	value	is_row	description	controlled_term	units
ds001814	scanner	Trio	False	Siemens MAGNETOM Trio 3T	n/a	n/a
ds001814	scanner	Prisma	False	Siemens MAGNETOM Prisma 3T	n/a	n/a
ds001814	exclude	n/a	True	Whether participant was included in analysis.	n/a	n/a
ds001814	exclude	False	False	n/a	n/a	n/a
ds001814	exclude	True	False	n/a	n/a	n/a
ds001814	exclude_reason	n/a	True	Specific reason why participant was excluded from analysis.	n/a	n/a
ds001814	exclude_reason	Misisng DICOMS	False	Corrupted fMRI acquisition	n/a	n/a
ds001814	exclude_reason	No variability	False	Showed no behavioral variability	n/a	n/a
ds001814	exclude_reason	Missing RT	False	Missing responses for more than 20% of trials	n/a	n/a
ds001818	participant_id	n/a	True	n/a	nb:ParticipantID	n/a
ds001838	participant_id	n/a	True	participant id	nb:ParticipantID	n/a
ds001838	group	n/a	True	group	n/a	n/a
ds001838	group	R	False	right handed	n/a	n/a
ds001838	group	L	False	left handed	n/a	n/a
ds001838	age	n/a	True	age of participant	n/a	n/a
ds001838	sex	n/a	True	Sex of participants	n/a	n/a
ds001838	sex	M	False	male	n/a	n/a
ds001838	sex	F	False	female	n/a	n/a
ds001838	NeurologicalQuestionnaire_Eligibility	n/a	True	Whether participants were eligible based on their neurological questionnaire answers	n/a	n/a
ds001838	NeurologicalQuestionnaire_Eligibility	1	False	eligible	n/a	n/a
ds001838	NeurologicalQuestionnaire_Eligibility	0	False	not eligible	n/a	n/a
ds001838	HandednessPerformance_Handedness	n/a	True	Participant handedness based on performance measure	n/a	n/a
ds001838	HandednessPerformance_Handedness	L	False	Left	n/a	n/a
ds001838	HandednessPerformance_Handedness	R	False	Right	n/a	n/a
ds001838	Edinburgh_Handedness	n/a	True	Participant handedness based on Edinburgh handedness inventory	n/a	n/a
ds001838	Edinburgh_Handedness	L	False	Left	n/a	n/a
ds001838	Edinburgh_Handedness	R	False	Right	n/a	n/a
ds001838	Run1_Included	n/a	True		n/a	n/a
ds001838	Run1_Included	1	False	Included in analyses	n/a	n/a
ds001838	Run1_Included	0	False	Not included in analyses	n/a	n/a
ds001838	Run2_Included	n/a	True		n/a	n/a
ds001838	Run2_Included	1	False	Included in analyses	n/a	n/a
ds001838	Run2_Included	0	False	Not included in analyses	n/a	n/a
ds001838	Run3_Included	n/a	True		n/a	n/a
ds001838	Run3_Included	1	False	Included in analyses	n/a	n/a
ds001838	Run3_Included	0	False	Not included in analyses	n/a	n/a
ds001838	Run4_Included	n/a	True		n/a	n/a
ds001838	Run4_Included	1	False	Included in analyses	n/a	n/a
ds001838	Run4_Included	0	False	Not included in analyses	n/a	n/a
ds001838	Participant_Included	n/a	True	Was this participant included in data analyses?	n/a	n/a
ds001838	Participant_Included	1	False	Participant was included in final analyses	n/a	n/a
ds001838	Participant_Included	0	False	Participant was NOT included in analyses	n/a	n/a
ds001840	participant_id	n/a	True	n/a	nb:ParticipantID	n/a
ds001840	age	n/a	True	n/a	n/a	n/a
ds001840	DOB	n/a	True	n/a	n/a	n/a
ds001840	sex	n/a	True	n/a	n/a	n/a
ds001848	participant_id	n/a	True	n/a	nb:ParticipantID	n/a
ds001848	age	n/a	True	age of the participant	n/a	n/a
ds001848	sex	n/a	True	sex of the participant	n/a	n/a
ds001848	sex	m	False	male	n/a	n/a
ds001848	sex	f	False	female	n/a	n/a
ds001848	handedness	n/a	True	handedness of the participant as reported by the participant	n/a	n/a
ds001848	handedness	l	False	left	n/a	n/a
ds001848	handedness	r	False	right	n/a	n/a
ds001848	include-run-01	n/a	True	whether this run was included in final analysis	n/a	n/a
ds001848	include-run-01	0	False	not included	n/a	n/a
ds001848	include-run-01	1	False	included	n/a	n/a
ds001848	include-run-02	n/a	True	whether this run was included in final analysis	n/a	n/a
ds001848	include-run-02	0	False	not included	n/a	n/a
ds001848	include-run-02	1	False	included	n/a	n/a
ds001848	include-run-03	n/a	True	whether this run was included in final analysis	n/a	n/a
ds001848	include-run-03	0	False	not included	n/a	n/a
ds001848	include-run-03	1	False	included	n/a	n/a
ds001848	total_runs	n/a	True	the number of usable runs this participant has. runs which were not usable either had excessive motion, or had poor performance on the catch trials (please see the paper for more details)	n/a	n/a
ds001848	total_runs	0	False	no usable runs	n/a	n/a
ds001848	total_runs	1	False	1 usable run	n/a	n/a
ds001848	total_runs	2	False	2 usable runs	n/a	n/a
ds001848	total_runs	3	False	3 usable runs	n/a	n/a
ds001848	include_final	n/a	True	whether this participant was included in the final analysis.	n/a	n/a
ds001848	include_final	0	False	not included	n/a	n/a
ds001848	include_final	1	False	included	n/a	n/a
ds001868	participant_id	n/a	True	n/a	nb:ParticipantID	n/a
ds001868	age	n/a	True	age of the participant	n/a	n/a
ds001868	sex	n/a	True	sex of the participant	n/a	n/a
ds001868	sex	m	False	male	n/a	n/a
ds001868	sex	f	False	female	n/a	n/a
ds001882	participant_id	n/a	True	n/a	nb:ParticipantID	n/a
ds001882	age	n/a	True	n/a	n/a	n/a
ds001882	sex	n/a	True	n/a	n/a	n/a
ds001883	participant_id	n/a	True	n/a	nb:ParticipantID	n/a
ds001883	age	n/a	True	n/a	n/a	n/a
ds001883	sex	n/a	True	n/a	n/a	n/a
ds001890	participant_id	n/a	True	n/a	nb:ParticipantID	n/a
ds001890	session	n/a	True	Imaging session	n/a	n/a
ds001890	session	1	False	Animals imaged at 3 months	n/a	n/a
ds001890	session	2	False	Animals imaged at 6 months	n/a	n/a
ds001890	session	1	False	n/a	n/a	n/a
ds001890	session	2	False	n/a	n/a	n/a
ds001890	sex	n/a	True	Animal sex	n/a	n/a
ds001890	sex	M	False	Male	n/a	n/a
ds001890	sex	F	False	Female	n/a	n/a
ds001890	genotype	n/a	True	Animal experimental	n/a	n/a
ds001890	genotype	M	False	Male	n/a	n/a
ds001890	genotype	F	False	Female	n/a	n/a
ds001890	Weight	n/a	True	Animal weight in grams	n/a	n/a
ds001890	SpO2	n/a	True	Animal oxigen saturation recorded from hind paw with pulsed oximeter	n/a	n/a
ds001890	SpO2	96	False	n/a	n/a	n/a
ds001890	SpO2	97	False	n/a	n/a	n/a
ds001890	SpO2	98	False	n/a	n/a	n/a
ds001890	SpO2	99	False	n/a	n/a	n/a
ds001890	SpO2	36	False	n/a	n/a	n/a
ds001890	SpO2	80	False	n/a	n/a	n/a
ds001890	SpO2	82	False	n/a	n/a	n/a
ds001890	SpO2	88	False	n/a	n/a	n/a
ds001890	SpO2	89	False	n/a	n/a	n/a
ds001890	SpO2	90	False	n/a	n/a	n/a
ds001890	SpO2	92	False	n/a	n/a	n/a
ds001890	SpO2	93	False	n/a	n/a	n/a
ds001890	SpO2	94	False	n/a	n/a	n/a
ds001890	SpO2	95	False	n/a	n/a	n/a
ds001890	HR	n/a	True	Animal heart rate recorded from hind paw with pulsed oximeter	n/a	n/a
ds001890	HR	257	False	n/a	n/a	n/a
ds001890	HR	260	False	n/a	n/a	n/a
ds001890	HR	266	False	n/a	n/a	n/a
ds001890	HR	269	False	n/a	n/a	n/a
ds001890	HR	270	False	n/a	n/a	n/a
ds001890	HR	272	False	n/a	n/a	n/a
ds001890	HR	276	False	n/a	n/a	n/a
ds001890	HR	280	False	n/a	n/a	n/a
ds001890	HR	416	False	n/a	n/a	n/a
ds001890	HR	169	False	n/a	n/a	n/a
ds001890	HR	298	False	n/a	n/a	n/a
ds001890	HR	427	False	n/a	n/a	n/a
ds001890	HR	300	False	n/a	n/a	n/a
ds001890	HR	306	False	n/a	n/a	n/a
ds001890	HR	180	False	n/a	n/a	n/a
ds001890	HR	311	False	n/a	n/a	n/a
ds001890	HR	184	False	n/a	n/a	n/a
ds001890	HR	450	False	n/a	n/a	n/a
ds001890	HR	326	False	n/a	n/a	n/a
ds001890	HR	457	False	n/a	n/a	n/a
ds001890	HR	330	False	n/a	n/a	n/a
ds001890	HR	331	False	n/a	n/a	n/a
ds001890	HR	335	False	n/a	n/a	n/a
ds001890	HR	208	False	n/a	n/a	n/a
ds001890	HR	336	False	n/a	n/a	n/a
ds001890	HR	211	False	n/a	n/a	n/a
ds001890	HR	340	False	n/a	n/a	n/a
ds001890	HR	350	False	n/a	n/a	n/a
ds001890	HR	223	False	n/a	n/a	n/a
ds001890	HR	613	False	n/a	n/a	n/a
ds001890	HR	360	False	n/a	n/a	n/a
ds001890	HR	233	False	n/a	n/a	n/a
ds001890	HR	238	False	n/a	n/a	n/a
ds001890	HR	240	False	n/a	n/a	n/a
ds001890	HR	370	False	n/a	n/a	n/a
ds001890	HR	248	False	n/a	n/a	n/a
ds001890	HR	250	False	n/a	n/a	n/a
ds001890	HR	379	False	n/a	n/a	n/a
ds001890	HR	380	False	n/a	n/a	n/a
ds001890	HR	253	False	n/a	n/a	n/a
ds001890	HR	254	False	n/a	n/a	n/a
ds001890	Temperature	n/a	True	Animal rectal temperature in Celcius	n/a	n/a
ds001890	DOB	n/a	True	Animal date of birth	n/a	n/a
ds001890	Experiment_Date	n/a	True	Date of recording	n/a	n/a
ds001890	Age	n/a	True	Age in month at time of recording	n/a	n/a
ds001894	participant_id	n/a	True	n/a	nb:ParticipantID	n/a
ds001894	age_ses-T1_phenotype	n/a	True	Age at collection of scores in phenotype/ses-T1	n/a	n/a
ds001894	age_ses-T1_T1w	n/a	True	Age at collection of ses-T1_t1w.nii.gz image in sub-*/ses-T1/anat	n/a	n/a
ds001894	age_ses-T1_AANonWord_run-01	n/a	True	Age at collection of ses-T1_task-AANonWord_run-01 in sub-*/ses-T1/func	n/a	n/a
ds001894	age_ses-T1_AANonWord_run-02	n/a	True	Age at collection of ses-T1_task-AANonWord_run-02 in sub-*/ses-T1/func	n/a	n/a
ds001894	age_ses-T1_AAWord_run-01	n/a	True	Age at collection of ses-T1_task-AAWord_run-01 in sub-*/ses-T1/func	n/a	n/a
ds001894	age_ses-T1_AAWord_run-02	n/a	True	Age at collection of ses-T1_task-AAWord_run-02 in sub-*/ses-T1/func	n/a	n/a
ds001894	age_ses-T1_AVNonWord_run-01	n/a	True	Age at collection of ses-T1_task-AVNonWord_run-01 in sub-*/ses-T1/func	n/a	n/a
ds001894	age_ses-T1_AVNonWord_run-02	n/a	True	Age at collection of ses-T1_task-AVNonWord_run-02 in sub-*/ses-T1/func	n/a	n/a
ds001894	age_ses-T1_AVWord_run-01	n/a	True	Age at collection of ses-T1_task-AVWord_run-01 in sub-*/ses-T1/func	n/a	n/a
ds001894	age_ses-T1_AVWord_run-02	n/a	True	Age at collection of ses-T1_task-AVWord_run-02 in sub-*/ses-T1/func	n/a	n/a
ds001894	age_ses-T1_VVNonWord_run-01	n/a	True	Age at collection of ses-T1_task-VVNonWord_run-01 in sub-*/ses-T1/func	n/a	n/a
ds001894	age_ses-T1_VVNonWord_run-02	n/a	True	Age at collection of ses-T1_task-VVNonWord_run-02 in sub-*/ses-T1/func	n/a	n/a
ds001894	age_ses-T1_VVWord_run-01	n/a	True	Age at collection of ses-T1_task-VVWord_run-01 in sub-*/ses-T1/func	n/a	n/a
ds001894	age_ses-T1_VVWord_run-02	n/a	True	Age at collection of ses-T1_task-VVWord_run-02 in sub-*/ses-T1/func	n/a	n/a
ds001894	age_ses-T1_dwi	n/a	True	Age at collection of diffusion weighted image in sub-*/ses-T1/anat	n/a	n/a
ds001894	age_ses-T2_phenotype	n/a	True	Age at collection of scores in phenotype/ses-T2	n/a	n/a
ds001894	age_ses-T2_T1w	n/a	True	Age at collection of ses-T2_t1w.nii.gz image in sub-*/ses-T2/anat	n/a	n/a
ds001894	age_ses-T2_VVNonWord_run-01	n/a	True	Age at collection of ses-T2_task-VVNonWord_run-01 in sub-*/ses-T2/func	n/a	n/a
ds001894	age_ses-T2_VVNonWord_run-02	n/a	True	Age at collection of ses-T2_task-VVNonWord_run-02 in sub-*/ses-T2/func	n/a	n/a
ds001894	age_ses-T2_VVWord_run-01	n/a	True	Age at collection of ses-T2_task-VVWord_run-01 in sub-*/ses-T2/func	n/a	n/a
ds001894	age_ses-T2_VVWord_run-02	n/a	True	Age at collection of ses-T2_task-VVWord_run-02 in sub-*/ses-T2/func	n/a	n/a
ds001894	sex	n/a	True	Sex of participants	n/a	n/a
ds001894	sex	1	False	male	n/a	n/a
ds001894	sex	2	False	female	n/a	n/a
ds001894	sex	1	False	n/a	n/a	n/a
ds001894	sex	2	False	n/a	n/a	n/a
ds001894	handedness	n/a	True	Left or Right-Handed	n/a	n/a
ds001894	handedness	2	False	n/a	n/a	n/a
ds001919	participant_id	n/a	True	Unique ID	nb:ParticipantID	n/a
ds001919	sex	n/a	True	M or F	n/a	n/a
ds001919	age	n/a	True	yy	n/a	n/a
ds001919	date_of_scan	n/a	True	yyyy-mm-dd	n/a	n/a
ds001919	institution_id	n/a	True	InstitutionId	n/a	n/a
ds001919	institution	n/a	True	InstitutionName	n/a	n/a
ds001919	manufacturer	n/a	True	ManufacturerName	n/a	n/a
ds001919	manufacturers_model_name	n/a	True	ManufacturersModelName	n/a	n/a
ds001919	receive_coil_name	n/a	True	ReceiveCoilName	n/a	n/a
ds001919	software_versions	n/a	True	SoftwareVersions	n/a	n/a
ds001919	researcher	n/a	True	Researcher	n/a	n/a
ds001927	participant_id	n/a	True	n/a	nb:ParticipantID	n/a
ds001927	sex	n/a	True	n/a	n/a	n/a
ds001927	sex	F	False	Female	n/a	n/a
ds001927	sex	M	False	Male	n/a	n/a
ds001927	age	n/a	True	n/a	n/a	n/a
ds001928	participant_id	n/a	True	unique participant identifier	nb:ParticipantID	n/a
ds001928	age	n/a	True	age of the participant	n/a	n/a
ds001928	sex	n/a	True	sex of the participant	n/a	n/a
ds001928	sex	M	False	male	n/a	n/a
ds001928	sex	F	False	female	n/a	n/a
ds001928	group	n/a	True	group, fibromyalgia or healthy control	n/a	n/a
ds001928	group	FM	False	fibromyalgia	n/a	n/a
ds001928	group	HC	False	healthy control	n/a	n/a
ds001928	fm_years	n/a	True	years with fibromyalgia diagnosis	n/a	n/a
ds001928	pi	n/a	True	pain intensity before experiment on numerical rating scale 0-10	n/a	n/a
ds001928	pi	0	False	n/a	n/a	n/a
ds001928	pi	3	False	n/a	n/a	n/a
ds001928	pi	4	False	n/a	n/a	n/a
ds001928	pi	5	False	n/a	n/a	n/a
ds001928	pi	7	False	n/a	n/a	n/a
ds001928	pi	8	False	n/a	n/a	n/a
ds001928	pi	9	False	n/a	n/a	n/a
ds001928	pi	10	False	n/a	n/a	n/a
ds001928	pcs	n/a	True	pain catastrophizing scale	n/a	n/a
ds001928	pcs	0	False	n/a	n/a	n/a
ds001928	pcs	1	False	n/a	n/a	n/a
ds001928	pcs	2	False	n/a	n/a	n/a
ds001928	pcs	4	False	n/a	n/a	n/a
ds001928	pcs	6	False	n/a	n/a	n/a
ds001928	pcs	7	False	n/a	n/a	n/a
ds001928	pcs	8	False	n/a	n/a	n/a
ds001928	pcs	11	False	n/a	n/a	n/a
ds001928	pcs	12	False	n/a	n/a	n/a
ds001928	pcs	13	False	n/a	n/a	n/a
ds001928	pcs	16	False	n/a	n/a	n/a
ds001928	pcs	19	False	n/a	n/a	n/a
ds001928	pcs	20	False	n/a	n/a	n/a
ds001928	pcs	21	False	n/a	n/a	n/a
ds001928	pcs	22	False	n/a	n/a	n/a
ds001928	pcs	26	False	n/a	n/a	n/a
ds001928	pcs	28	False	n/a	n/a	n/a
ds001928	pcs	29	False	n/a	n/a	n/a
ds001928	pcs	30	False	n/a	n/a	n/a
ds001928	pcs	32	False	n/a	n/a	n/a
ds001928	pcs	34	False	n/a	n/a	n/a
ds001928	pcs	36	False	n/a	n/a	n/a
ds001928	pcs	40	False	n/a	n/a	n/a
ds001928	pcs	52	False	n/a	n/a	n/a
ds001928	hlpnss	n/a	True	helplessness	n/a	n/a
ds001928	hlpnss	0	False	n/a	n/a	n/a
ds001928	hlpnss	1	False	n/a	n/a	n/a
ds001928	hlpnss	2	False	n/a	n/a	n/a
ds001928	hlpnss	3	False	n/a	n/a	n/a
ds001928	hlpnss	4	False	n/a	n/a	n/a
ds001928	hlpnss	5	False	n/a	n/a	n/a
ds001928	hlpnss	6	False	n/a	n/a	n/a
ds001928	hlpnss	8	False	n/a	n/a	n/a
ds001928	hlpnss	9	False	n/a	n/a	n/a
ds001928	hlpnss	10	False	n/a	n/a	n/a
ds001928	hlpnss	11	False	n/a	n/a	n/a
ds001928	hlpnss	12	False	n/a	n/a	n/a
ds001928	hlpnss	14	False	n/a	n/a	n/a
ds001928	hlpnss	15	False	n/a	n/a	n/a
ds001928	hlpnss	16	False	n/a	n/a	n/a
ds001928	hlpnss	17	False	n/a	n/a	n/a
ds001928	hlpnss	18	False	n/a	n/a	n/a
ds001928	hlpnss	24	False	n/a	n/a	n/a
ds001928	mgnftn	n/a	True	magnification of pain	n/a	n/a
ds001928	mgnftn	0	False	n/a	n/a	n/a
ds001928	mgnftn	1	False	n/a	n/a	n/a
ds001928	mgnftn	2	False	n/a	n/a	n/a
ds001928	mgnftn	3	False	n/a	n/a	n/a
ds001928	mgnftn	4	False	n/a	n/a	n/a
ds001928	mgnftn	5	False	n/a	n/a	n/a
ds001928	mgnftn	6	False	n/a	n/a	n/a
ds001928	mgnftn	7	False	n/a	n/a	n/a
ds001928	mgnftn	8	False	n/a	n/a	n/a
ds001928	mgnftn	12	False	n/a	n/a	n/a
ds001928	rmntn	n/a	True	rumination	n/a	n/a
ds001928	rmntn	0	False	n/a	n/a	n/a
ds001928	rmntn	1	False	n/a	n/a	n/a
ds001928	rmntn	2	False	n/a	n/a	n/a
ds001928	rmntn	3	False	n/a	n/a	n/a
ds001928	rmntn	4	False	n/a	n/a	n/a
ds001928	rmntn	5	False	n/a	n/a	n/a
ds001928	rmntn	6	False	n/a	n/a	n/a
ds001928	rmntn	7	False	n/a	n/a	n/a
ds001928	rmntn	8	False	n/a	n/a	n/a
ds001928	rmntn	9	False	n/a	n/a	n/a
ds001928	rmntn	10	False	n/a	n/a	n/a
ds001928	rmntn	11	False	n/a	n/a	n/a
ds001928	rmntn	12	False	n/a	n/a	n/a
ds001928	rmntn	13	False	n/a	n/a	n/a
ds001928	rmntn	14	False	n/a	n/a	n/a
ds001928	rmntn	15	False	n/a	n/a	n/a
ds001928	rmntn	16	False	n/a	n/a	n/a
ds001928	psp	n/a	True	pain self-perception scale	n/a	n/a
ds001928	psp	0	False	n/a	n/a	n/a
ds001928	psp	1	False	n/a	n/a	n/a
ds001928	psp	2	False	n/a	n/a	n/a
ds001928	psp	3	False	n/a	n/a	n/a
ds001928	psp	4	False	n/a	n/a	n/a
ds001928	psp	5	False	n/a	n/a	n/a
ds001928	psp	6	False	n/a	n/a	n/a
ds001928	psp	64	False	n/a	n/a	n/a
ds001928	psp	71	False	n/a	n/a	n/a
ds001928	psp	9	False	n/a	n/a	n/a
ds001928	psp	10	False	n/a	n/a	n/a
ds001928	psp	74	False	n/a	n/a	n/a
ds001928	psp	75	False	n/a	n/a	n/a
ds001928	psp	13	False	n/a	n/a	n/a
ds001928	psp	15	False	n/a	n/a	n/a
ds001928	psp	80	False	n/a	n/a	n/a
ds001928	psp	81	False	n/a	n/a	n/a
ds001928	psp	84	False	n/a	n/a	n/a
ds001928	psp	23	False	n/a	n/a	n/a
ds001928	psp	88	False	n/a	n/a	n/a
ds001928	psp	30	False	n/a	n/a	n/a
ds001928	psp	94	False	n/a	n/a	n/a
ds001928	psp	96	False	n/a	n/a	n/a
ds001928	psp	38	False	n/a	n/a	n/a
ds001928	psp	42	False	n/a	n/a	n/a
ds001928	psp	45	False	n/a	n/a	n/a
ds001928	psp	49	False	n/a	n/a	n/a
ds001928	psp	52	False	n/a	n/a	n/a
ds001928	psp	57	False	n/a	n/a	n/a
ds001928	stai	n/a	True	state-trait anxiety inventory	n/a	n/a
ds001928	stai	5	False	n/a	n/a	n/a
ds001928	stai	9	False	n/a	n/a	n/a
ds001928	stai	14	False	n/a	n/a	n/a
ds001928	stai	19	False	n/a	n/a	n/a
ds001928	stai	21	False	n/a	n/a	n/a
ds001928	stai	22	False	n/a	n/a	n/a
ds001928	stai	23	False	n/a	n/a	n/a
ds001928	stai	24	False	n/a	n/a	n/a
ds001928	stai	25	False	n/a	n/a	n/a
ds001928	stai	28	False	n/a	n/a	n/a
ds001928	stai	30	False	n/a	n/a	n/a
ds001928	stai	31	False	n/a	n/a	n/a
ds001928	stai	32	False	n/a	n/a	n/a
ds001928	stai	33	False	n/a	n/a	n/a
ds001928	stai	37	False	n/a	n/a	n/a
ds001928	stai	38	False	n/a	n/a	n/a
ds001928	stai	39	False	n/a	n/a	n/a
ds001928	stai	40	False	n/a	n/a	n/a
ds001928	stai	41	False	n/a	n/a	n/a
ds001928	stai	42	False	n/a	n/a	n/a
ds001928	stai	43	False	n/a	n/a	n/a
ds001928	stai	47	False	n/a	n/a	n/a
ds001928	stai	50	False	n/a	n/a	n/a
ds001928	stai	51	False	n/a	n/a	n/a
ds001928	stai	52	False	n/a	n/a	n/a
ds001928	stai	53	False	n/a	n/a	n/a
ds001928	stai	57	False	n/a	n/a	n/a
ds001928	stai	58	False	n/a	n/a	n/a
ds001928	stai	65	False	n/a	n/a	n/a
ds001928	stai	69	False	n/a	n/a	n/a
ds001928	stai	81	False	n/a	n/a	n/a
ds001928	stai	84	False	n/a	n/a	n/a
ds001928	stai	99	False	n/a	n/a	n/a
ds001928	state	n/a	True	state-trait anxiety inventory, state subscale	n/a	n/a
ds001928	state	0	False	n/a	n/a	n/a
ds001928	state	1	False	n/a	n/a	n/a
ds001928	state	2	False	n/a	n/a	n/a
ds001928	state	5	False	n/a	n/a	n/a
ds001928	state	6	False	n/a	n/a	n/a
ds001928	state	7	False	n/a	n/a	n/a
ds001928	state	8	False	n/a	n/a	n/a
ds001928	state	9	False	n/a	n/a	n/a
ds001928	state	10	False	n/a	n/a	n/a
ds001928	state	11	False	n/a	n/a	n/a
ds001928	state	12	False	n/a	n/a	n/a
ds001928	state	14	False	n/a	n/a	n/a
ds001928	state	15	False	n/a	n/a	n/a
ds001928	state	16	False	n/a	n/a	n/a
ds001928	state	17	False	n/a	n/a	n/a
ds001928	state	18	False	n/a	n/a	n/a
ds001928	state	22	False	n/a	n/a	n/a
ds001928	state	23	False	n/a	n/a	n/a
ds001928	state	24	False	n/a	n/a	n/a
ds001928	state	25	False	n/a	n/a	n/a
ds001928	state	28	False	n/a	n/a	n/a
ds001928	state	29	False	n/a	n/a	n/a
ds001928	state	32	False	n/a	n/a	n/a
ds001928	state	33	False	n/a	n/a	n/a
ds001928	state	43	False	n/a	n/a	n/a
ds001928	trait	n/a	True	state-trait anxiety inventory, trait subscale	n/a	n/a
ds001928	trait	3	False	n/a	n/a	n/a
ds001928	trait	6	False	n/a	n/a	n/a
ds001928	trait	7	False	n/a	n/a	n/a
ds001928	trait	8	False	n/a	n/a	n/a
ds001928	trait	12	False	n/a	n/a	n/a
ds001928	trait	13	False	n/a	n/a	n/a
ds001928	trait	14	False	n/a	n/a	n/a
ds001928	trait	15	False	n/a	n/a	n/a
ds001928	trait	16	False	n/a	n/a	n/a
ds001928	trait	17	False	n/a	n/a	n/a
ds001928	trait	18	False	n/a	n/a	n/a
ds001928	trait	19	False	n/a	n/a	n/a
ds001928	trait	20	False	n/a	n/a	n/a
ds001928	trait	21	False	n/a	n/a	n/a
ds001928	trait	22	False	n/a	n/a	n/a
ds001928	trait	24	False	n/a	n/a	n/a
ds001928	trait	25	False	n/a	n/a	n/a
ds001928	trait	27	False	n/a	n/a	n/a
ds001928	trait	29	False	n/a	n/a	n/a
ds001928	trait	31	False	n/a	n/a	n/a
ds001928	trait	37	False	n/a	n/a	n/a
ds001928	trait	39	False	n/a	n/a	n/a
ds001928	trait	41	False	n/a	n/a	n/a
ds001928	trait	48	False	n/a	n/a	n/a
ds001928	trait	51	False	n/a	n/a	n/a
ds001928	trait	52	False	n/a	n/a	n/a
ds001928	trait	56	False	n/a	n/a	n/a
ds001928	cesd	n/a	True	center for epidemiológica studies depression scale	n/a	n/a
ds001928	cesd	0	False	n/a	n/a	n/a
ds001928	cesd	1	False	n/a	n/a	n/a
ds001928	cesd	5	False	n/a	n/a	n/a
ds001928	cesd	6	False	n/a	n/a	n/a
ds001928	cesd	7	False	n/a	n/a	n/a
ds001928	cesd	8	False	n/a	n/a	n/a
ds001928	cesd	9	False	n/a	n/a	n/a
ds001928	cesd	10	False	n/a	n/a	n/a
ds001928	cesd	11	False	n/a	n/a	n/a
ds001928	cesd	13	False	n/a	n/a	n/a
ds001928	cesd	15	False	n/a	n/a	n/a
ds001928	cesd	18	False	n/a	n/a	n/a
ds001928	cesd	19	False	n/a	n/a	n/a
ds001928	cesd	21	False	n/a	n/a	n/a
ds001928	cesd	24	False	n/a	n/a	n/a
ds001928	cesd	25	False	n/a	n/a	n/a
ds001928	cesd	28	False	n/a	n/a	n/a
ds001928	cesd	30	False	n/a	n/a	n/a
ds001928	cesd	34	False	n/a	n/a	n/a
ds001928	cesd	37	False	n/a	n/a	n/a
ds001928	cesd	38	False	n/a	n/a	n/a
ds001928	cesd	39	False	n/a	n/a	n/a
ds001928	cesd	40	False	n/a	n/a	n/a
ds001928	cesd	41	False	n/a	n/a	n/a
ds001928	cesd	42	False	n/a	n/a	n/a
ds001928	cesd	56	False	n/a	n/a	n/a
